Name	Actb	Ahcy	Aqp3	Atp12a	Bmp4	Cdx2	Creb312	Cebpa	Dab2	DppaI	Eomes	Esrrb	Fgf4	Fgfr2	Fn1	Gapdh	Gata3	Gata4	Gata6	Grhl1	Grhl2	Hand1	Hnf4a	Id2	Klf2	Klf4	Klf5	Krt8	Lcp1	Mbnl3	Msc	Msx2	Nanog	Pdgfa	Pdgfra	Pecam1	Pou5f1	Runx1	Sox2	Sall4	Sox17	Snail	Sox13	Tcfap2a	Tcfap2c	Tcf23	Utf1	Tspan8
32C	0.685936	-0.479216	-0.045055	1.726662	-0.634156	0.708402	0.241842	0.397459	0.712617	1.305943	0.829946	0.125100	-1.066120	0.028426	-0.731844	-0.442954	0.951262	-1.278689	-0.171843	-1.538558	0.685131	-0.234904	0.522889	0.975884	-1.616267	-0.349670	0.507072	0.918052	1.021813	0.893958	0.336645	1.226497	-0.081042	0.554332	-1.044683	-1.354021	-0.058930	0.616639	-1.286873	-0.947911	-0.099616	-1.372852	0.616658	1.146128	-0.830427	-0.265520	-1.732240	1.013054
32C	0.817595	1.190830	0.324767	-0.758869	0.278678	1.049057	0.324618	-0.983083	-2.105859	-0.944894	-0.116012	0.169158	0.700571	-3.124831	1.095932	0.191180	1.371454	-0.089666	-0.316410	-1.317029	-0.209244	-1.285343	2.328979	-0.754275	0.865960	0.677553	0.022793	0.314915	-0.876108	-0.259243	1.303569	-1.015541	0.910009	0.596831	1.154963	1.610847	1.004455	-1.522130	1.371577	-1.414932	-0.988854	0.000608	-1.815376	1.017967	-0.187034	0.382529	0.848347	-1.574274
32C	0.813822	-0.367191	-0.043132	0.710022	-0.094000	1.042586	-0.505234	0.803369	0.874166	1.560846	0.200428	-1.016762	-0.644641	0.124297	-0.840456	0.110290	1.076962	-0.994771	-0.122307	0.456295	0.460391	-1.079771	-0.306751	0.684185	-1.235840	-2.204159	0.720438	1.163861	1.463334	1.351607	1.028042	-0.723482	-0.042073	0.423181	-0.647626	-0.913529	-0.159499	-1.252621	-0.901345	-0.458896	0.543405	-0.996805	0.352199	1.423817	-0.692731	0.475943	-1.243628	0.881523
32C	0.618834	0.604085	-0.700589	1.578397	-0.261494	1.155431	-0.644542	-0.085068	0.819807	1.268331	0.019624	-1.173312	-0.775336	0.057003	-0.988330	0.467675	1.008574	-1.082810	-0.241001	0.250850	0.495236	0.306266	-0.468618	0.802611	-1.353805	-2.354012	0.961615	1.068222	0.985529	1.407309	0.034282	0.532435	0.205036	-0.081026	-0.770748	-1.050119	0.008022	0.859950	-0.476044	-1.124672	0.506341	-1.113412	0.411021	1.291496	-0.833832	-0.958945	-1.395140	1.317474
32C	1.364409	1.013670	-0.018543	-0.828479	1.137123	0.547619	0.508057	-1.044155	-0.912848	-0.989765	0.253224	1.209229	0.467555	-1.290335	1.576890	0.816026	-0.419560	0.236866	1.061848	-1.383995	-0.161035	-1.337816	-0.662018	-1.238570	0.519688	0.631295	0.397755	-1.692130	0.232580	-1.139784	-1.047933	0.676681	0.346269	-0.914087	1.711830	1.444676	1.124233	-1.590924	1.733912	-1.304063	0.310348	-0.007466	-1.889184	0.938700	-0.127315	1.233812	0.439605	-0.398173
32C	0.884225	1.361131	-0.692456	-0.717324	1.486315	0.984794	-0.711706	-0.946633	-2.066834	-0.339099	0.323234	-1.248789	-0.673352	-0.297812	1.299698	1.203267	-0.324167	0.714446	-0.365260	-1.277061	-0.033634	-0.261689	2.059272	-1.164333	0.461515	0.616863	-0.261976	0.040205	0.071783	-1.043376	-0.812217	0.235944	0.570370	0.278155	1.724933	1.357274	0.903720	-1.481073	1.270096	-0.713342	0.661505	-1.169631	-1.771326	1.015221	-0.196954	1.360542	1.216946	-1.539502
32C	-5.855942	0.051847	-0.315416	1.202751	1.719748	0.033904	1.037173	0.794440	-0.263192	0.319594	0.460202	0.766933	0.868733	-0.402144	0.880551	-3.185354	-1.243116	-0.041425	-0.592011	0.643950	-0.827234	0.266718	1.567090	0.118026	0.121594	-0.419216	0.204036	-0.100648	0.262826	-7.484265	1.277229	1.085287	0.071744	-0.948796	0.777601	0.708274	-1.033685	0.416490	0.533782	-2.725724	0.265329	0.265894	0.264543	0.720859	-2.499603	1.034365	0.504795	0.067552
32C	0.732624	0.550323	0.283725	1.358333	-0.389531	0.989562	-0.751032	0.364288	0.789610	1.027890	0.665156	-1.292982	-0.875242	0.379223	-1.101369	0.209755	0.817544	-1.150109	-0.139347	0.149008	0.362067	-0.395268	-0.592353	1.066370	-1.443980	-0.824987	0.154292	1.158924	0.869049	0.821429	0.904180	1.067259	-1.954502	0.524603	-0.864865	-1.154532	0.012020	0.932750	-0.115937	-0.968622	-0.167696	-1.202549	0.829185	1.121668	-1.052446	-0.155648	-1.510959	1.144251
32C	0.676459	0.425252	0.331881	1.170907	-0.178587	0.846376	-0.575587	-0.812928	0.733728	1.260336	0.428303	-1.095822	-0.710644	0.117934	-0.915135	0.097070	0.903815	-1.039232	0.281332	-1.130450	0.491187	-1.139146	-0.388496	1.160304	-1.295414	-0.983199	1.299205	1.297688	0.887037	0.690925	-0.755474	0.639272	0.564596	0.582460	-0.709804	0.252549	0.127256	0.678435	-0.131609	-1.268743	0.478165	-1.055693	1.055344	0.542912	-0.628454	-0.879955	-1.320144	0.446116
32C	0.575314	-0.784497	0.444760	1.634614	-0.074675	0.934983	0.853027	-0.728035	0.945562	1.424622	0.848343	-0.998700	-0.629562	0.140223	-0.823395	0.155882	0.945521	-0.984613	-0.177939	-1.037364	0.661484	0.302027	-0.288075	1.265114	-1.222229	-2.186869	0.740050	1.461059	1.082127	0.928103	-0.648100	1.366440	0.128006	0.421038	-0.633421	-0.897770	-0.288475	0.337975	-0.664501	-1.476439	0.711467	-0.983351	-1.507143	0.962319	-0.300742	-0.780953	-1.226148	0.145543
32C	-5.817789	-0.064546	-0.315727	1.316157	1.711301	0.061304	0.996260	-7.457955	-0.102731	0.436154	0.568987	0.670570	0.764016	-0.223916	0.753374	-3.198101	-1.082461	-0.045865	-0.571823	0.651553	-0.777635	0.187435	1.461253	0.258124	0.035620	-0.468045	0.242159	-0.037286	0.283111	0.740108	1.197369	1.177284	0.001131	-0.915119	0.679410	0.558675	-1.081223	0.527615	0.387163	-2.733958	0.219023	0.260013	0.356439	0.702814	-2.504007	0.920629	0.389401	0.204889
32C	1.718368	0.074370	0.436537	0.698596	-1.123932	1.204924	0.297928	-1.585243	0.734459	0.110350	0.694126	-0.585379	-1.448287	-0.651514	-0.738582	0.112675	0.864111	0.433524	0.257674	-0.557970	-0.070286	0.331891	0.743223	0.974707	-0.292299	0.343377	0.418843	0.868846	-0.492437	-0.173665	0.053706	0.987862	1.020538	0.608495	-0.646483	-1.753428	0.574247	-2.200421	1.061332	-0.824990	-0.291476	-0.439354	-0.077343	0.460471	-1.262937	0.875441	-0.475181	-0.979071
32C	1.079969	1.359889	0.486830	-0.963575	-0.358997	0.480611	0.642914	0.770628	-1.209010	-1.076850	-1.317895	0.817142	1.431708	-3.408959	0.360726	0.858989	-0.165754	0.040051	-0.198980	-1.513963	0.250552	0.353400	2.066073	-0.641086	0.147624	0.245827	-0.003677	0.704236	0.122866	-1.256958	0.116205	-1.234774	1.158662	-0.530200	1.103572	1.198773	0.493421	-1.724436	1.694033	-0.968841	-0.298975	-0.737857	-2.032427	1.184982	-0.787379	1.535713	0.829344	-1.745608
32C	1.014227	-0.345959	-0.172125	1.414274	-0.440607	0.639752	0.119795	-1.026990	0.501105	1.227613	0.084999	-1.340721	-0.915096	-0.113500	-1.146462	0.034833	1.300718	-1.176955	0.219042	0.689634	0.556679	0.375643	-0.641713	1.136135	-1.479953	-0.605849	1.284959	1.006342	0.872235	1.290594	0.790455	1.687661	-0.670701	0.229436	-0.902410	0.126773	0.303034	-1.571589	-1.148731	-2.481584	-0.014802	-1.238107	0.475600	1.027377	-1.387715	0.210070	-0.629604	0.984120
64C	0.005472	0.484883	-2.408048	-0.796272	-0.427031	-2.432347	1.881710	-1.015898	0.667324	-0.969004	0.735892	-0.488525	-0.904502	1.323501	0.815930	1.033473	-0.487580	1.429818	0.582892	0.369228	-1.251916	-0.162579	1.875744	-1.217060	-1.470391	0.736214	-0.880789	0.244687	-0.975365	-0.167256	-1.012193	1.463889	-0.911443	0.590917	1.683934	0.248663	0.075176	1.117593	-0.874426	0.341932	0.841589	0.822894	0.073323	0.691784	-1.418805	1.312231	0.214935	-1.605579
64C	0.444501	-0.764153	0.178202	1.058902	-0.066097	1.144043	-0.482027	1.171729	0.965692	1.142316	1.869775	-0.990683	-0.622869	0.784638	-0.815822	-0.019218	0.754100	-0.124425	-0.238798	1.171645	0.083321	-1.060185	-0.279786	1.217671	-1.216188	-2.179195	-0.700049	0.744749	1.551037	1.474310	0.671082	0.968826	-1.669028	0.433167	-0.627116	-0.890775	-1.925421	-1.226944	-0.453355	-0.950145	0.188207	-0.977380	-1.498674	1.345095	0.250113	-0.772781	-1.218388	1.234614
64C	-0.058157	1.666638	-0.925195	1.134557	1.204550	0.077763	-0.508457	-0.746989	-1.853080	-0.771429	-1.235237	1.330171	1.918948	-2.751329	1.818413	0.558558	-0.496696	-0.063472	-2.499857	0.409911	0.835664	0.518079	-0.310496	-1.012357	0.918297	0.619765	-0.305197	-1.443062	-1.328988	-0.846010	1.417368	-0.727346	1.447827	0.646820	-0.650475	1.685969	1.001339	-1.256188	2.057727	0.684789	-0.084160	-0.141791	1.138335	0.298711	-0.574653	-0.803057	0.341410	-0.858277
64C	0.231254	1.193112	-2.018226	-0.397829	0.000862	-0.233692	1.737261	-0.666324	1.131870	-0.712162	-0.649782	-0.928099	-0.570621	0.803524	1.053930	0.781574	-0.147780	1.460697	0.887290	-0.969696	0.329105	0.643598	1.888594	-0.156599	-1.169029	0.488155	-0.250700	-0.224907	-1.248060	-0.304225	-0.570047	0.957080	-1.609927	-3.457902	1.741616	-0.836170	0.677013	1.632554	-0.445865	0.747944	1.470405	1.045585	-0.082640	0.050216	-0.622551	-0.708986	-0.288819	-1.272093
64C	-0.488384	0.807706	-2.466133	-0.855641	-0.490788	0.043283	2.186800	-1.067986	1.064093	-0.213768	0.061186	0.045652	-0.954252	1.080625	0.406512	0.755495	-0.688398	1.419248	0.978921	-1.410127	-0.141681	-1.358291	1.999951	0.150311	-0.145321	0.076646	-0.222284	0.232778	-1.651028	-1.163343	-1.078075	0.108755	-1.287114	-0.598120	1.601129	0.336846	0.522367	1.402741	0.112139	0.049437	1.643053	0.730645	-0.262226	-0.183096	-1.275412	1.096890	0.505501	-1.655270
64C	-0.164949	1.284689	0.182243	-0.651361	1.593023	0.064584	-0.652788	-0.888760	-2.004871	-0.875592	-1.260362	0.834060	1.534045	-2.975612	1.946532	0.287936	0.057581	0.164624	-2.672465	0.335370	0.163358	0.552963	1.505226	-1.120278	0.608870	0.737833	-0.718096	-1.561887	0.556015	-0.986163	1.393652	-0.900404	1.248548	0.931865	-0.778036	1.476860	0.975417	-1.415883	1.880282	0.368725	-0.921603	-1.120314	0.250763	0.002489	-1.130694	0.954774	1.193675	-0.022425
64C	-0.039450	0.872766	-2.206325	-0.590088	-0.205607	-1.166780	2.053100	-0.835002	0.377291	-0.836095	0.048521	0.159806	-0.731727	0.881827	0.671986	0.591408	-0.046245	1.415986	0.917518	-1.154655	-0.318699	-1.158112	1.400028	-1.079356	-0.615884	0.622359	0.004205	-1.034676	-1.417287	-0.413242	-0.783393	0.192109	-1.230807	0.319786	1.638500	-1.004544	0.697111	1.759221	0.434850	0.537233	1.501390	0.654421	-0.032918	0.992426	-0.596556	1.489243	0.555998	-1.433009
64C	-0.939348	-0.938822	0.489358	1.563227	-0.230370	0.702222	-0.618655	0.642143	0.693715	1.227837	1.106240	-1.144221	-0.751050	0.626133	0.516182	0.549741	0.819049	-1.066450	-0.363409	0.850085	0.635615	0.614696	-0.438539	1.631169	-1.331884	-2.326166	-0.850057	0.985979	1.700822	1.448143	1.143648	-0.859477	-0.917369	0.208367	-0.747869	-1.024738	-1.901867	0.530850	-0.887128	-0.570183	-0.568362	-1.091744	-0.061662	0.894946	-0.156625	-0.929291	-1.366985	0.900783
64C	0.085243	0.969388	-2.210927	-0.594791	-0.210658	-0.786071	1.398543	-0.839129	1.116932	-0.839127	-1.304478	-1.125797	-0.735668	0.351581	0.530308	1.073070	-0.444446	1.438375	0.727911	0.467444	-1.554372	0.432233	1.555113	-0.773213	-0.250936	0.440439	-0.247880	-0.234713	-1.421427	-0.937098	-0.788613	1.174753	-1.796622	0.070476	1.528043	-0.068646	0.883245	1.754954	0.465478	0.662647	1.761137	0.846345	-1.641403	0.623020	-0.455587	0.885594	-0.065826	-1.436945
64C	0.970665	-0.665539	0.238462	1.323034	-0.193536	1.068247	-0.588020	0.571421	0.966391	1.156705	1.284774	-1.109794	-0.722309	0.721245	-0.928333	0.103788	0.885164	-1.047089	-0.316865	-0.149453	1.013143	-0.250995	-0.402943	1.224650	-1.305942	-0.873051	-0.870634	1.093438	1.413003	1.132722	-0.591223	1.077578	-0.217174	0.234346	-0.720793	-0.994700	-1.855315	0.130163	-0.790166	-0.631502	0.595548	-1.066101	-1.624499	1.279732	0.011221	0.184532	-1.333667	1.030465
64C	-0.061930	0.695502	-2.244589	-0.629198	-0.247608	-0.178674	1.820186	-0.869316	0.906487	-0.861306	0.113547	0.218069	-0.764500	0.902580	0.828845	1.146638	-0.302017	1.457131	0.700247	-1.192281	-0.354744	-1.187594	0.668391	-1.105476	-0.189946	0.943059	0.264714	0.206919	-0.607503	-0.721161	-0.826794	0.442314	-0.382921	-0.569695	1.694395	-1.038795	0.709071	1.568090	-1.010980	0.469212	0.552700	0.729666	0.009324	0.321080	-0.729627	1.485303	0.149099	-1.465743
64C	0.735325	-0.378864	0.696175	1.223400	-0.199398	0.229841	-0.592896	0.771255	0.445849	1.114218	1.334263	-1.115273	-0.726883	0.568614	-0.933508	0.231044	0.900538	-1.050171	-0.403537	1.016422	0.953214	-0.012963	-0.408608	1.311373	0.251013	-2.298456	0.131540	1.275881	1.419558	1.198563	-0.776978	0.358224	-0.677192	-0.835922	-0.725102	-0.999480	-1.070235	0.488233	-0.976571	-0.537390	-0.932473	-1.070182	-0.051377	0.698105	0.091187	-0.899783	-1.338969	1.110895
64C	-0.115258	1.192143	-2.218866	-0.602907	-0.219373	-0.045666	1.557148	-0.846249	-0.444884	-0.844358	-0.222502	-1.133943	-0.742469	-0.993953	1.352260	0.488148	-0.370691	1.623603	0.397031	-1.166987	0.193697	-1.167775	-0.427912	-1.087917	-0.219394	0.437139	0.220444	-1.526256	-0.273114	-0.944137	0.983255	1.258320	-0.472401	-0.741731	1.928249	0.658484	1.234788	1.383793	0.142901	1.821824	1.533612	0.212517	0.216289	0.757122	-0.310827	1.809062	-0.157254	-1.443737
64C	0.491253	-0.487405	0.432419	1.043434	-0.027628	0.338475	-0.450032	-0.689600	1.025072	0.934525	0.828334	-0.954728	-0.592852	0.857538	-0.781859	1.234801	0.659643	-0.959884	-0.196741	0.429598	0.397855	-1.033182	-0.242609	1.390229	-0.066400	-2.144778	0.041086	1.382568	1.481648	0.888996	1.227849	-0.657292	-1.635074	0.421366	-0.598838	-0.859404	-3.567681	0.665073	-0.853973	-0.381929	0.533401	0.003107	1.093343	1.132561	-0.494425	-0.736130	-1.183590	0.635814
64C	0.472711	0.252661	0.487884	1.020704	-0.119443	1.069916	-0.526396	-0.764609	0.806086	0.678616	1.001668	-1.040543	-0.664495	0.735600	-0.862919	0.889617	0.329173	-1.008144	0.008250	0.745715	0.505251	-1.097631	-0.331339	1.490276	-1.253759	-0.895205	-0.222103	1.343825	1.480723	1.327249	1.259213	1.287803	-1.716113	-0.192801	-0.666329	-0.934278	-1.308300	0.966916	-0.919505	-0.463473	0.418191	-1.014518	0.322259	0.505659	-0.062996	-0.823606	-1.266644	0.566698
64C	0.606299	-1.392405	0.818332	0.616246	-0.012910	0.699249	-0.437790	0.941449	0.735033	1.216034	1.438722	-0.940971	-0.581368	0.885608	-0.768865	0.692951	0.544316	-0.952148	-2.415345	1.200222	0.065394	0.548450	-0.228385	1.380509	-1.178729	-0.697283	-0.289019	1.256939	1.384838	1.176767	-0.584277	1.084196	-1.101983	0.192412	-0.588019	-0.847401	-2.269588	-1.177998	-0.035212	-0.363329	0.272920	-0.940352	-1.446161	1.169183	-0.894640	-0.722107	-1.170276	1.300772
64C	0.913717	-1.262703	0.604318	1.367627	-0.164754	0.176161	-0.564082	-0.801627	0.847820	1.396172	0.622041	-1.082894	-0.699851	0.420337	-0.902922	0.570950	0.782506	-1.031961	-0.643312	0.141842	0.157237	-0.342161	-0.375128	1.432731	-1.285672	-0.467625	-0.282924	1.295390	1.429448	0.914516	-0.741180	1.212152	-0.363903	0.282351	-0.699636	-0.971229	-1.150383	0.893988	0.003684	-0.239488	-0.007165	-1.046063	0.456938	1.403326	-0.089970	-0.866776	-1.307631	0.027949
64C	0.706732	-0.909731	0.840069	1.338750	-0.324511	0.033728	0.480012	0.827393	0.676969	1.072307	0.951160	-1.232211	-0.824507	0.604214	-1.043966	0.943536	0.631019	-1.115933	0.264411	0.687850	0.533181	-1.241575	-0.529518	1.209438	-0.767233	-1.249015	-0.859805	1.273626	1.317455	1.038212	0.661785	0.793348	-1.897113	-0.057632	-0.817070	-1.101509	-0.969613	0.530704	-1.065869	-0.921753	0.070079	-1.157283	0.665073	1.018734	-0.389403	-1.018984	-0.301071	0.862492
64C	0.935929	-0.188953	0.470945	0.162052	-0.183172	0.728698	0.242397	0.755607	0.529694	1.173518	1.051242	-1.100108	-0.714222	0.631222	-0.177048	0.860018	0.896231	-1.041642	-0.432066	0.315352	0.922443	-1.142364	-0.392927	1.481963	-0.267785	-2.283939	0.314113	1.050822	1.538311	1.044398	0.729368	0.345761	-1.772362	0.194400	-0.713175	-0.986248	-2.078704	0.704417	-0.964990	-0.919792	0.059414	-1.058885	0.999351	0.772745	-0.740150	-0.884324	-1.324292	1.018258
64C	0.465128	0.126096	0.577212	-0.479187	-0.086509	1.018547	-0.499004	1.067279	0.928839	1.530935	0.545629	-1.009761	-0.638796	0.701995	-0.833843	1.341293	1.069623	-0.990834	-0.565222	0.421199	0.956782	0.398407	-0.299512	1.143694	-1.230564	-2.197457	0.033863	0.800875	1.310021	1.329299	0.494107	0.519555	0.458977	-1.341359	-0.642120	-0.907421	-0.880393	-1.245728	-0.619976	-1.503226	-0.493384	-0.991590	0.142838	1.042943	-0.388319	-0.792228	-1.236853	1.191055
64C	0.766582	1.139119	-2.489582	-0.879608	1.421573	0.245874	1.756054	-1.089013	0.457067	-1.022724	-1.625747	-0.335250	0.088620	-1.331821	1.768560	1.969503	-1.182083	0.933495	0.836654	0.002733	-1.050989	-0.136594	1.444458	-1.272717	-1.533422	-0.110023	-1.532223	0.215293	-0.150538	0.263156	-1.104671	-1.144849	-0.060108	0.570521	1.647858	1.240568	0.465171	0.209322	-0.546544	0.726498	1.103568	1.027630	-1.943397	0.312773	-0.544849	1.668160	0.519935	-0.640424
64C	-0.613915	1.140967	0.012016	-0.773479	1.497373	-0.025166	0.715723	-0.995901	-2.119584	-0.954312	-0.307274	0.816551	1.954438	-0.397225	1.700906	1.202434	-0.600897	0.377758	-2.802910	0.039351	-0.109094	0.634805	-0.243283	-0.370648	0.843636	1.037160	-0.486597	-0.429584	0.136929	-1.092081	-0.965654	-1.031188	1.344324	0.747960	0.334734	1.571399	0.193278	-1.536569	2.060146	0.412527	0.076770	0.225599	-1.830867	-1.199374	-0.488172	-0.294052	0.947321	-1.051256
64C	-0.689640	1.606290	0.022391	-0.395574	2.355795	0.125220	0.776190	-0.664345	-1.764594	-0.710708	-1.140878	1.071799	1.932835	-2.620585	1.839971	0.919326	0.094295	-0.943636	-2.399237	-0.967526	-0.024968	0.587737	-0.212735	-0.949446	0.889372	1.099739	-0.169097	-1.373794	0.411419	-0.764309	-0.567544	0.783387	1.477342	0.690808	-0.576115	1.489730	0.464651	-1.163095	1.930348	0.289238	0.358310	0.018972	-1.430172	-0.852317	-0.235941	0.650857	1.220775	-1.270205
64C	0.849373	-1.047013	0.465880	1.426223	-0.168756	0.772666	0.492988	0.785212	0.674583	1.203211	0.697385	-1.086633	-0.702973	0.461917	-0.906455	0.884814	0.690304	-1.034064	0.392209	-0.468998	0.775962	-0.452896	-0.378995	1.422194	-1.288490	-1.354031	-0.616122	1.479560	1.370256	1.135965	-0.745315	1.175035	-1.759638	0.115649	-0.702578	-0.974492	-1.913433	0.670207	-0.954701	-0.455720	0.067307	-1.048849	-0.094410	0.661955	-1.154334	-0.870589	0.064945	0.994965
64C	0.993471	-1.225998	0.886846	1.253079	-0.197775	0.089506	-0.591546	-0.828604	1.075170	1.233766	-0.479889	-1.113756	-0.725616	0.408824	0.874174	0.222204	0.842053	-1.049317	-0.050212	-1.147639	0.410817	-1.152615	-0.407040	1.126813	-0.062463	0.036941	-0.283506	1.435762	1.336522	1.217368	0.267096	1.520416	0.164244	-0.190917	-0.723909	-0.998157	-0.555449	0.772419	-0.748041	-1.946282	-0.253130	-1.069052	-1.628684	0.785859	0.021719	-0.898237	-0.008731	0.542786
64C	0.022828	0.631961	-2.335459	-0.722078	-0.347352	0.176582	1.822119	-0.950804	-0.121484	-0.372615	0.489009	-1.253560	-0.842330	0.644325	1.493208	1.392891	-0.407002	1.346976	1.073822	-1.281634	-1.270395	0.480008	1.648705	-0.025861	-0.527158	0.381143	-0.169471	0.075708	-1.533465	-1.047498	-0.929861	-0.976139	-0.423247	0.024665	1.870798	0.082020	-0.059227	1.231077	0.897354	0.485978	0.792441	0.644240	-0.587665	-1.152168	-0.811957	1.412384	0.058361	-1.543481
64C	0.931253	-0.374802	0.891283	1.272888	-0.175378	0.607840	-0.572918	0.939698	0.772737	1.434635	0.619743	-1.092823	-0.708140	0.130319	-0.912302	0.399486	0.731740	-1.037545	-0.016231	0.927350	0.549240	0.172098	-0.385395	1.267134	-0.270341	-0.818207	-0.423849	1.270142	1.423630	1.066670	0.189148	0.929995	-1.765483	-0.479506	-0.707446	-0.979892	-1.949830	0.230665	-0.959427	-0.862278	-0.400768	-1.053459	-1.606571	1.018650	-0.383856	-0.876898	-1.317241	1.165491
64C	0.721033	-0.903921	1.074617	0.954945	-0.074871	0.541190	-0.489324	0.839977	0.674245	1.356647	1.158450	-0.998883	-0.629715	0.364866	0.317617	0.473363	0.634256	-0.984716	-1.120562	0.687784	0.486705	-1.066344	-0.288264	1.301014	-1.222367	-2.187044	0.141925	1.274422	1.367603	1.524080	0.517057	0.243046	-1.676772	0.254926	-0.633565	-0.897929	-3.629067	0.522498	-0.269567	-0.837393	0.072854	-0.983488	0.394230	0.888142	-0.372985	-0.781140	-1.141554	1.414074
64C	0.436986	-0.175691	0.489645	0.793073	-0.343547	0.465205	-0.712787	1.145276	-0.033834	1.175969	1.521879	-1.250003	-0.839361	0.821807	0.172930	0.823786	0.478228	-1.125939	-0.303192	1.131977	0.860950	0.255421	-0.547915	1.576007	-0.591452	-2.427423	-0.266398	1.387779	1.099355	0.471592	-0.175224	0.289481	-0.919845	-0.492967	-0.831063	-1.117033	-1.959187	0.827333	-1.079456	0.046389	-0.236519	-1.170536	0.214547	0.789234	-0.719245	-1.037121	-0.129854	1.065694
64C	1.164297	-0.245185	0.418039	-0.427438	-0.030935	0.394138	1.122346	1.392158	0.270658	1.324425	1.498781	-0.118122	-0.595432	0.846473	-0.784778	1.021308	0.795014	-0.961622	-0.131339	1.036373	0.747802	0.384656	-0.245804	1.623960	-1.191423	-0.508025	0.046127	1.326741	0.775876	0.351580	-0.602903	1.281800	-1.637992	-1.553908	-0.601268	-0.862100	-3.571978	0.065397	-0.856333	-0.936948	0.542133	-0.952900	-1.463957	0.227814	0.171839	-0.739280	-1.186581	0.820489
64C	0.981080	-0.081331	0.809463	1.126435	-0.078093	-0.016154	-0.492004	1.437870	0.506798	1.443741	1.350356	0.309414	-0.632229	0.574687	-0.562050	0.493956	0.903993	-0.986410	-1.994934	0.767956	0.736544	0.490084	-0.291379	1.173924	-1.224637	-2.189927	0.039418	1.323501	1.320733	1.509558	-0.651632	0.527111	-1.679616	-0.617132	-0.635934	-0.900557	-1.351209	-0.392726	-0.889992	-1.526553	0.203608	-0.985731	-0.155204	0.459134	-0.183312	-0.784210	-1.229240	1.272807
64C	0.966327	-1.699952	1.037551	1.242581	-0.041045	0.684767	-0.461191	0.390387	0.873056	1.487229	1.302820	-0.967268	-0.603321	0.126160	-0.793704	0.222702	0.922242	-0.966937	-2.443330	0.484379	0.594133	0.093781	-0.255575	1.231409	-1.198544	-1.077109	-0.033771	1.183187	1.420043	1.479377	1.359321	-0.670672	-1.646916	-0.332876	-0.608700	-0.870345	-2.051332	-0.053904	-0.094011	-1.001577	0.698663	-0.959939	-0.565678	1.261154	-0.867739	-0.748912	-1.195727	1.388323
64C	1.007366	-1.136112	0.729131	0.840922	-0.095416	0.370822	-0.506412	-0.744980	0.871109	1.469935	1.123559	-1.018086	-0.645747	0.389382	-0.841706	-0.061512	0.839437	-0.995515	-0.624631	0.731383	0.694521	-1.080765	-0.308120	1.301396	-1.236837	-0.137089	-0.458687	1.400545	1.298988	1.325584	0.829208	1.349698	-0.904552	-0.784148	-0.648667	-0.914684	-1.496821	0.444292	-0.902356	-0.610875	0.666860	-0.997791	-0.344335	0.865564	-0.447206	-0.800715	-1.244910	1.115370
64C	2.180737	-1.443752	0.904332	-0.149523	0.267523	-0.029943	-0.204551	-0.448472	0.751199	1.262265	0.739465	-0.678864	-0.362549	-0.676331	-0.521282	1.582712	0.866333	-0.804747	-2.136409	0.977176	1.509255	0.664653	0.042625	1.591169	-0.981222	-1.880713	-1.116606	1.394325	1.209747	1.652490	0.990890	1.414770	-0.984635	-1.129676	-0.381879	-0.618711	-1.235461	-0.919929	-0.643313	-5.903586	0.846203	-0.745120	-0.067351	0.420861	0.267624	-0.454926	-0.916604	1.055947
