name	GCNF	CDX2	GATA6	PBX1	KLF4	NANOG	OCT4	Oct4Sox2	SOX2
280	280	0.140530	0.000467	0.021132	17.213338	62.265323	1.790503	286.124653	245.767783	79.692718
281	281	58.798319	20.427263	2.755792	2.302262	0.002239	0.000001	0.006481	0.022098	1.265787
282	282	51.220343	113.062446	0.611206	4.831878	0.004761	0.000001	0.263040	0.067403	2.080099
283	283	0.554535	596.890714	0.018277	1.231164	0.000282	0.000031	0.191824	0.319345	0.903918
284	284	44.102270	112.080851	1.010208	3.473042	0.001535	0.000018	0.000666	0.130339	1.330017
285	285	0.363115	117.453346	0.000333	1.787568	0.001290	0.000001	0.043590	0.003399	0.278114
286	286	27.089953	81.191287	1.744545	12.258155	0.001103	0.000002	0.002336	0.029651	1.262369
287	287	241.314701	60.475169	50.638649	1.968297	80.309959	0.002879	7.636783	50.404792	220.128785
288	288	394.858244	532.734905	18.549636	2.818018	0.007977	0.000005	0.000620	0.004617	0.753007
289	289	22.063137	26.476913	10.524472	0.088935	0.001061	0.000224	0.003943	0.012180	7.652303
290	290	0.027002	0.012252	0.003590	63.793300	224.932295	3.212673	28.101885	302.591154	67.369515
291	291	50.026132	93.725389	8.248015	2.788208	0.004354	0.000000	0.002094	0.038223	0.575979
292	292	0.041427	0.000068	0.004066	29.242748	531.406476	5.749331	13.751785	149.073189	134.527658
293	293	1.159524	131.477580	0.019424	0.750108	0.004057	0.000005	0.000200	0.007253	2.083113
294	294	14.491540	684.096956	0.009708	0.546324	0.000051	0.000006	0.006833	0.008932	9.837645
295	295	5.636697	69.925560	1.993349	0.571126	0.015845	0.000022	0.001006	0.011431	0.288388
296	296	183.438544	124.185765	8.117942	3.131589	0.000718	0.000009	0.000229	0.139450	0.366169
297	297	102.613092	75.267544	32.825544	9.884630	0.001153	0.000000	0.055877	0.110627	0.035765
298	298	68.215751	144.420627	107.056976	4.565019	0.000146	0.000000	0.005800	0.152366	0.365897
299	299	0.134846	0.000028	0.000186	63.806345	259.336597	2.787371	202.168301	123.665306	200.819423
300	300	59.973572	242.228868	1.457667	4.251409	0.002221	0.000132	0.001863	0.000711	2.576149
301	301	0.479264	0.000916	0.000033	156.873625	22.820097	0.592747	611.581095	72.706982	78.133211
302	302	51.272595	58.084044	2.795509	1.201147	0.008528	0.000002	0.000916	0.060239	0.611992
303	303	0.025340	0.000411	0.000093	22.151170	247.539166	0.475828	126.592489	94.759324	161.831204
304	304	7.710311	141.867764	0.007889	7.578687	0.003012	0.000080	0.004320	0.087305	1.759531
305	305	5.892374	714.803060	0.006098	33.194700	0.003079	0.001448	0.070043	0.027222	0.753235
306	306	4.776298	0.000668	0.027029	370.022195	83.993571	4.154264	162.217201	40.296231	33.772100
307	307	0.084068	0.002330	0.000070	108.315583	116.619643	23.532032	253.040412	145.915466	179.964932
308	308	21.335515	67.844690	12.998345	3.396898	0.000126	0.000016	0.038950	0.214532	0.075485
309	309	1.304524	653.167411	0.136925	0.819028	0.000020	0.000249	0.048457	0.020490	1.766768
310	310	0.008630	0.000936	0.000070	65.850341	370.866977	1.141043	499.921235	273.371494	177.243757
311	311	0.007355	0.001457	0.023486	92.729470	69.549922	0.728203	27.038252	265.116197	63.298307
312	312	70.327694	304.659306	4.626246	6.469122	0.029523	0.000048	0.061407	3.138676	737.707964
313	313	0.032193	0.000178	0.001088	299.986756	27.956251	2.223590	673.774024	226.946118	212.971859
314	314	50.042363	74.453512	22.339810	1.100242	0.010051	0.000000	0.003780	0.002663	1.439294
315	315	0.066321	0.001250	0.000216	70.849511	108.448253	1.996164	164.637024	221.710610	123.411583
316	316	0.087521	0.000238	0.000071	56.142873	165.463592	8.782977	132.891682	180.532904	140.918577
317	317	34.427559	106.460468	0.901992	2.587694	0.359190	0.000033	0.000068	2.713039	87.983434
318	318	94.726357	197.509878	7.323691	14.204617	0.042839	0.000003	0.010549	0.004882	18.901869
319	319	4.501990	456.292459	0.243151	3.767360	0.064930	0.000048	0.122610	0.033148	3.226480
320	320	1.441580	0.032061	127.930105	0.210806	3.683831	0.000844	220.300506	22.296649	176.811831
321	321	95.965504	198.293008	7.306103	6.614124	0.000210	0.000228	0.003516	0.071873	3.471095
322	322	3.085544	229.437277	0.005249	2.347300	0.023482	0.000173	0.008024	0.062450	4.539008
323	323	3.547019	141.859308	0.001040	0.563830	0.000168	0.002787	0.056379	7.414632	22.101418
324	324	500.659519	73.044007	4.757511	0.590548	0.062537	0.000001	0.000277	0.031938	6.532974
325	325	0.027401	0.001339	0.008289	408.267241	152.531352	2.495536	408.548346	173.612739	162.047730
326	326	0.033445	0.002198	0.000040	258.738154	48.276929	12.548752	105.061334	118.095976	119.916054
327	327	2.658999	604.094734	0.148560	1.470150	0.003194	0.000021	0.026044	0.004600	0.253608
328	328	0.071929	0.000057	0.001595	930.395301	20.027258	4.033639	379.584692	435.388653	194.989280
329	329	111.838724	252.897156	0.174023	0.182578	0.008269	0.000000	0.003386	0.069553	0.676156
330	330	0.320645	89.159338	0.028912	0.741050	0.009591	0.000001	0.073966	0.272910	0.349994
331	331	0.123415	0.015214	0.023984	3.453586	14.063970	0.374963	179.362564	312.921072	11.059360
332	332	0.003102	0.000955	0.000194	252.825295	241.603241	8.125744	49.364637	434.632426	224.729078
333	333	5.920348	88.786720	0.958562	1.250534	0.000097	0.000000	0.017694	0.053234	0.440707
334	334	135.336578	84.165087	5.974856	0.704584	0.000278	0.000002	0.000239	0.010120	0.464137
335	335	1.472854	22.160169	0.004188	5.128987	0.001413	0.000012	0.036844	0.004228	0.052950
336	336	2.792492	55.788351	0.020029	0.473493	0.000570	0.000084	0.009867	0.006937	0.382619
337	337	0.189278	0.002966	0.040363	113.550559	269.470213	3.191335	95.837542	610.932847	274.454845
338	338	0.034690	0.000147	0.000147	166.096631	42.427095	1.702033	166.077751	329.148771	72.919461
339	339	2.141576	262.194207	0.020523	8.557438	0.001318	0.000068	0.026624	0.030346	0.710719
340	340	0.070283	0.000125	0.000164	43.573195	225.487399	23.084155	582.629524	120.869715	145.508841
341	341	121.504421	136.237495	4.043532	4.156623	0.002385	0.000001	0.001246	0.033790	13.650066
342	342	0.013227	0.003039	0.005843	23.794958	7.311579	0.176590	54.103274	0.945069	0.431660
343	343	34.400557	18.103804	3.858417	0.995067	0.000920	0.000000	0.004734	0.000827	0.434529
344	344	153.769760	416.891169	2.976948	15.533091	0.002009	0.000002	0.003397	0.022468	0.723451
345	345	0.006294	0.005872	0.001041	171.256389	313.334974	8.235230	275.757440	31.375771	177.406862
346	346	0.004556	0.001919	0.004512	44.464467	208.763546	0.191949	519.826366	74.131253	468.943727
347	347	0.082234	0.001049	0.002694	74.196900	176.188750	15.847705	292.205799	239.653135	46.166325
348	348	0.903694	257.835303	0.007243	5.786199	0.000988	0.000086	0.020196	0.000471	5.964268
349	349	0.094669	0.001228	0.001562	193.781898	184.040695	19.580233	49.414927	79.387667	114.833917
350	350	18.976618	297.695994	2.794234	1.192553	0.043039	0.000000	0.000839	0.017925	30.615323
351	351	8.120463	89.672021	0.007755	1.165080	0.000786	0.000007	0.005836	0.021363	0.050077
352	352	20.599394	137.428366	65.423906	0.151839	0.110334	0.000001	0.902406	1.109594	1.068446
353	353	288.405527	106.814375	2.931614	0.502761	0.010197	0.000012	0.000048	0.024747	0.433001
354	354	50.725736	222.339737	0.037325	0.542948	0.000098	0.000023	0.000748	0.026107	0.607638
355	355	1.605219	363.076313	0.301984	4.181139	0.013678	0.002840	0.060580	0.005855	0.316136
356	356	1.353306	222.284725	0.212719	0.751616	0.015333	0.000097	0.069089	0.043063	7.666840
357	357	54.894816	165.496397	2.241196	2.107490	0.000217	0.000003	0.003280	0.031613	1.445820
358	358	32.040261	297.250824	0.989749	0.884707	0.015311	0.000001	0.003997	0.005058	7.246584
359	359	52.938595	82.191597	10.324521	1.497626	0.005375	0.000001	0.008112	0.176668	0.092580
360	360	55.236117	65.443591	3.406138	4.658560	0.000558	0.000000	0.000182	0.023025	0.247904
361	361	0.822671	21.961413	0.059905	9.201914	0.000158	0.002255	0.272267	0.002530	0.822899
362	362	63.248440	37.693451	190.327471	2.638425	0.010629	0.000000	0.000457	0.001605	1.289829
363	363	113.363547	31.535502	23.503342	11.577894	0.001154	0.000000	0.002948	0.028134	0.998808
364	364	0.015132	0.001170	0.000256	59.426850	95.687131	0.574727	173.603954	64.501598	421.249744
365	365	1.161378	63.263085	0.004931	2.580803	0.000111	0.000020	0.156395	0.347620	0.545075
366	366	2.187661	261.844774	0.089849	0.789897	0.000793	0.000021	0.003328	0.001223	7.831258
367	367	0.019934	0.007252	0.000428	331.411993	45.144020	14.733313	106.258615	97.979159	98.951660
368	368	6.253830	133.902585	0.007766	28.282113	0.005126	0.000271	0.027897	0.004010	7.638779
369	369	87.430212	131.661160	1.681794	0.327904	0.000652	0.000001	0.003077	0.002637	1.742173
370	370	0.783046	355.130387	0.040224	1.674884	0.005065	0.000006	0.023609	0.088902	0.430273
371	371	0.023712	0.001485	0.005774	51.766648	399.141644	4.009794	105.849013	234.381680	128.012333
372	372	0.610629	0.000581	0.001296	148.059474	66.800269	3.226518	99.384365	458.202652	55.691568
373	373	1.223038	293.430088	0.000956	1.471829	0.123764	0.000008	0.034941	0.044358	1.855517
374	374	197.382873	53.229053	6.773972	1.733057	0.000216	0.000001	0.000756	0.379462	0.375455
375	375	483.598849	825.672589	0.409641	1.014499	0.025841	0.000322	0.000228	5.463275	54.669262
376	376	99.621415	137.808589	7.296224	2.340734	0.001067	0.000003	0.017704	0.387766	0.691476
377	377	16.622402	36.306728	2.905479	1.388278	0.008307	0.000000	0.025193	0.000373	2.928330
378	378	0.003606	0.001385	0.002977	39.402083	28.350573	3.315437	145.876229	33.206713	66.214855
379	379	31.638779	137.867921	15.858408	0.151692	0.000209	0.000000	0.002221	0.002554	1.116621
380	380	269.994274	7.060581	3.314867	4.983278	0.007908	0.000000	0.007903	0.003595	3.387888
381	381	100.898366	38.679386	5.519888	7.558877	0.004272	0.000000	0.001578	0.074265	1.295858
382	382	7.769803	0.097097	24.713612	10.640765	0.027675	0.000032	2.051594	0.140341	0.424351
383	383	13.606659	194.879429	13.581284	0.082596	0.007507	0.000000	0.000098	0.937606	8.776934
384	384	13.478677	80.291536	0.018860	0.434761	0.002883	0.000043	0.005682	0.089387	1.290780
385	385	0.047229	0.001420	0.001423	239.486413	120.729632	5.246332	244.580742	102.757010	161.337948
386	386	2.839532	199.250150	0.006138	1.353424	0.008909	0.000025	0.003278	0.035278	7.143826
387	387	19.459396	100.139615	14.157671	0.861991	0.000826	0.000011	0.016874	0.165603	0.066697
388	388	264.438239	68.186631	6.652866	1.050430	0.002788	0.000004	0.000044	0.444452	0.401038
389	389	38.485391	310.346701	0.242531	42.621102	0.071574	0.004794	0.000133	0.222047	4.289249
390	390	319.666998	74.181730	21.987307	0.217058	0.055973	0.000000	0.000544	0.005518	0.345240
391	391	36.534866	55.569448	20.809465	10.417910	0.003570	0.000061	0.001468	0.004521	0.532209
392	392	1.129099	115.002228	0.035178	24.861389	0.000134	0.008796	0.003457	0.006284	0.453929
393	393	0.197201	0.021699	0.000258	256.612209	254.396498	7.870488	42.465314	236.138096	192.213253
394	394	0.503893	1.239264	0.004131	22.654033	0.428841	0.175562	354.017042	12.638260	7.488787
395	395	0.225180	0.032929	219.871683	0.629504	0.041592	0.000299	12.508683	1.049807	0.064208
396	396	4.393382	541.460768	1.505074	1.188400	0.000802	0.000002	0.051429	0.023942	0.237605
397	397	8.212976	159.840036	4.592826	11.107106	0.000375	0.000019	0.001994	0.083411	2.711376
398	398	83.909602	338.188549	8.579306	0.850462	0.001090	0.000000	0.000106	0.148061	5.235535
399	399	0.027604	0.035561	146.460214	1.318535	0.150557	0.000626	13.431681	0.312876	0.889617
400	400	0.056243	0.000103	0.000070	56.295082	13.788829	1.589231	40.449389	17.376529	39.939158
401	401	221.033771	12.796142	1.818791	33.627905	0.002012	0.000561	0.000523	0.573713	2.541158
402	402	5.102549	0.046254	4.932199	9.186020	0.001492	0.000484	0.250618	0.036865	3.287635
403	403	140.196546	144.947637	0.551643	0.430051	0.000929	0.000002	0.009226	0.324321	3.523932
404	404	55.373661	9.919944	1.397331	3.230506	0.009316	0.000078	0.001054	0.011053	0.539487
405	405	1.597456	92.873236	0.009350	1.982306	0.018046	0.000001	0.006221	0.093175	14.294379
406	406	96.440017	122.760873	2.572525	0.666550	0.001282	0.000001	0.023703	0.021256	1.299404
407	407	49.320892	83.557997	4.073461	1.278998	0.000073	0.000000	0.010616	0.001651	0.136971
408	408	0.048582	0.000294	0.000414	335.927245	124.187314	9.572886	22.642039	200.438384	514.152314
409	409	0.007550	0.000700	0.005474	138.169656	60.764213	1.325975	25.934075	23.482547	77.936865
410	410	9.303509	309.097034	21.228963	0.405926	0.001009	0.000000	0.328854	0.043754	3.485798
411	411	0.398635	0.000150	0.003496	69.912669	171.442740	4.648196	69.903220	72.942361	69.506597
412	412	13.577849	176.550978	0.003749	0.678209	0.000231	0.008101	0.000244	0.002904	0.889163
413	413	1.941961	518.640838	0.023933	1.157258	0.023265	0.000058	0.181125	0.024320	0.217350
414	414	3.715821	160.038367	0.196496	4.547911	0.000687	0.000012	0.051003	0.041248	0.769771
415	415	0.022111	0.002195	0.004976	2.955418	1.235157	0.049315	125.468639	21.430550	17.404374
416	416	98.992341	63.408089	10.444641	0.582768	0.001166	0.000001	0.002685	0.030529	0.926623
417	417	225.729318	122.227406	1.560893	3.624121	0.003802	0.000024	0.071480	0.262582	2.867779
418	418	3.173349	278.683736	275.391840	0.107509	0.003366	0.000006	0.233989	0.023750	0.155874
419	419	33.285686	469.871352	1.448460	0.688191	0.034470	0.000006	0.000826	0.023473	1.000514
420	420	2.967449	0.000515	0.000039	43.189389	43.316447	1.929370	128.305749	473.234027	90.909994
421	421	463.184768	73.294701	3.614357	3.986678	0.000549	0.000008	0.008332	0.172372	0.329554
422	422	0.401882	433.489729	0.016672	1.476243	0.001967	0.002073	0.017794	0.287684	2.636780
423	423	18.790154	84.453658	3.655549	1.355962	0.000124	0.000014	0.056592	0.013153	0.163028
424	424	11.152282	85.552968	0.015292	0.535650	0.000159	0.000219	0.002331	0.004475	5.467268
425	425	0.288011	138.421190	0.027757	2.730742	0.020032	0.000379	0.331596	0.011374	0.758543
426	426	65.011318	319.146939	103.366938	0.205810	0.002299	0.000001	0.000109	0.000694	0.089928
427	427	0.042770	0.003381	0.012480	53.736185	55.451516	3.822385	222.052499	71.122789	262.362551
428	428	315.938950	403.264053	205.798121	5.703122	0.040083	0.000001	0.115310	0.519746	2.359604
429	429	0.010672	0.014528	0.000029	422.114624	90.969121	5.926922	161.326989	271.224557	333.327376
430	430	34.853291	264.524218	0.017584	5.872647	0.005275	0.000139	0.013516	0.070729	2.705620
431	431	125.910693	64.046730	9.018916	0.553038	0.000241	0.000017	0.004936	0.003429	2.595093
432	432	304.221857	78.874552	12.724985	10.444395	0.000095	0.000005	0.000459	0.016105	0.918951
433	433	2.041351	135.119211	0.006454	0.882157	0.000293	0.000444	0.001695	0.057666	0.378940
434	434	0.862914	0.085779	0.022642	2.141082	1.163356	0.027032	217.416406	265.680770	84.226482
435	435	0.070837	0.004620	0.001498	67.663036	33.533705	0.951762	79.039066	302.324272	341.838955
436	436	0.074174	0.002089	0.016838	107.562993	9.695989	2.023357	38.847962	323.711767	74.837632
437	437	3.101459	590.726696	0.027121	3.878874	0.001616	0.000002	0.074369	0.584513	3.246128
438	438	221.068092	54.374676	22.022892	1.831147	0.002981	0.000002	0.000449	0.135953	8.383322
439	439	11.744008	175.255875	0.371993	0.296395	0.000756	0.000007	0.773094	0.034319	2.221235
440	440	89.005217	39.857574	35.484646	4.270846	0.000660	0.000006	0.003048	0.039651	0.455363
441	441	4.930722	103.012100	0.040368	5.346512	0.034363	0.000004	0.000994	0.101035	0.023391
442	442	0.018876	0.001379	0.000574	15.241711	5.119908	7.704450	19.536634	476.599623	153.661933
443	443	28.980790	110.097813	1.667372	0.489687	0.000607	0.000021	0.000702	0.085364	3.951135
444	444	95.822198	98.097672	22.223221	0.037196	0.000357	0.000001	0.000012	0.073845	1.499051
445	445	0.041723	0.000196	0.001002	22.803794	286.038394	0.490907	256.066373	104.545416	207.530993
446	446	211.243919	164.859590	3.384808	1.400497	0.000872	0.000003	0.004488	0.003504	0.277031
447	447	0.050345	0.000280	0.007617	144.090759	188.125812	1.168849	194.891857	94.421533	145.407412
448	448	0.135228	0.000128	0.000717	87.274543	96.088508	2.503635	696.911668	49.789237	21.646352
449	449	3.033459	31.448036	7.537614	9.215976	0.700171	0.000000	0.025599	0.127732	0.278406
450	450	24.850552	372.364828	3.461158	1.932114	0.000383	0.000003	0.033893	0.003347	1.560496
451	451	141.971546	100.893470	4.544596	0.277326	0.000802	0.000007	0.001479	0.191479	0.598790
452	452	0.081249	0.008057	0.025811	233.201782	80.277345	1.513885	55.698246	81.211943	83.517811
453	453	0.067978	0.000013	0.014321	51.109763	134.250905	6.945512	66.273766	73.803944	61.068902
454	454	269.634445	199.045577	1.536692	1.377672	0.000115	0.000006	0.000392	0.014027	0.535849
455	455	55.745599	69.263962	1.159635	0.197719	0.000026	0.000005	0.007391	0.127450	3.739058
456	456	0.022944	0.000771	0.000075	180.607626	45.876582	0.393271	53.722890	134.184572	95.724877
457	457	44.116089	295.372765	3.034021	4.174102	0.000592	0.000067	0.076476	0.020606	0.331516
458	458	30.817010	11.739386	1.172038	5.570489	0.000337	0.000013	0.043343	0.020225	0.472986
459	459	0.234223	0.001115	0.002150	657.527307	92.914896	6.539317	237.564260	206.358206	200.009817
460	460	508.881171	130.161412	3.378121	7.410269	0.008516	0.000003	0.000045	0.002735	6.568801
461	461	0.031130	0.001518	0.000360	75.543567	206.249956	1.423896	254.237318	64.022318	277.081005
462	462	4.804486	163.014897	0.013229	1.928119	0.000115	0.000132	0.173400	0.635408	1.540086
463	463	224.986714	39.562015	8.901269	1.443085	0.000672	0.000055	0.000506	0.013137	0.614670
464	464	0.897215	34.236469	0.026189	1.061076	0.003355	0.000011	0.002867	0.440231	12.275535
465	465	134.202524	182.454130	1.376577	1.526970	0.013722	0.000102	0.005873	0.009523	0.612989
466	466	2.360326	89.816338	0.090895	0.873162	0.001934	0.000022	0.068459	0.004981	9.622708
467	467	309.006848	112.908947	1.996676	7.293392	0.008417	0.000001	0.000258	0.018913	0.417308
468	468	36.415481	543.705646	22.484159	1.771251	0.010555	0.000000	0.000458	0.004088	4.203721
469	469	0.078618	0.000231	0.051724	110.192254	132.484429	1.766104	78.554390	489.977605	331.997139
470	470	228.917826	549.307812	13.445234	0.163378	0.002081	0.000001	0.034595	0.002877	2.397309
471	471	758.320019	73.925490	20.391825	1.628286	0.002241	0.000002	0.016578	0.028017	0.273491
472	472	0.014001	0.002979	0.000157	63.645958	232.317013	0.227175	358.379176	597.846789	75.579758
473	473	28.472041	97.068682	0.159814	1.204723	0.026317	0.000042	0.002592	0.016699	2.117265
474	474	1.327525	0.001953	17.663104	12.849355	0.013772	0.000001	6.780868	0.870458	0.372069
475	475	9.474035	128.530416	0.544592	13.704255	0.016916	0.000006	0.052665	0.042643	0.261912
476	476	0.009081	0.000012	0.003228	56.879702	11.919345	1.242305	62.910198	26.033114	13.277108
477	477	193.855654	8.837884	22.315698	19.317252	0.001136	0.000101	0.005732	0.000263	1.000500
478	478	70.562756	93.592045	14.570071	0.432917	0.003068	0.000006	0.000218	0.028648	0.045177
479	479	11.179045	24.837981	0.004065	0.740056	0.029432	0.000337	0.002543	0.022028	2.594157
480	480	221.754566	143.839590	8.855538	2.231261	0.005911	0.000000	0.000411	0.110901	1.342211
481	481	9.803059	13.758183	0.483165	7.548071	0.002465	0.000002	0.052172	0.066119	0.066818
482	482	197.387661	154.330885	10.804430	8.558856	0.000069	0.000016	0.000836	0.007883	0.126543
483	483	9.092853	77.667278	0.007588	3.208929	0.004891	0.000208	0.132835	0.017389	0.699349
484	484	13.697076	114.579727	0.051219	44.178698	0.026525	0.000164	0.005326	0.013480	0.418658
485	485	4.351534	16.091557	0.002489	3.601308	0.055048	0.000020	0.275567	0.058331	0.986452
