Name	Cdx2	Oct4	Oct4-Sox2	Sox2
1_490_1	0.779436	-0.978175	-1.357080	-2.193000
1_491_1	0.956685	-1.283759	-1.362656	-1.156436
1_492_1	1.104375	-0.783968	-1.870232	-1.331070
1_493_1	-1.019077	0.840431	1.431230	1.057094
1_494_1	0.917431	-1.358221	-2.317321	-0.705413
1_495_1	0.886716	-0.830684	-0.706374	-0.716350
1_496_1	-0.460439	1.163440	1.057059	1.298333
1_497_1	-1.284008	0.905191	0.952969	0.566531
1_498_1	0.959441	-1.234924	-1.025959	-1.048275
1_499_1	-0.369461	0.482717	-0.715891	-1.345297
1_500_1	0.966889	-2.506031	-0.919179	-0.903336
1_501_1	-1.408984	0.888721	1.384876	0.622344
1_502_1	0.841747	-0.144934	-0.520324	-1.206328
1_503_1	0.951756	-1.565236	-1.687932	-0.234049
1_504_1	-2.382943	1.289994	0.809339	0.693248
1_505_1	1.040446	-1.878740	-0.824034	-0.670135
1_506_1	1.028452	-0.719663	-1.371317	-1.862190
1_507_1	-0.166293	1.299497	1.323211	0.730584
1_508_1	1.144951	-1.472190	-1.170636	-2.792086
1_509_1	0.956357	-1.344163	-1.459334	-2.794302
1_510_1	1.118311	-1.656982	-0.784854	-1.677185
1_511_1	1.053876	-1.459513	-1.306937	-0.311106
1_512_1	1.022683	-1.733761	-0.939654	-0.688302
1_513_1	-1.536250	1.086428	1.572902	0.897469
1_514_1	1.292160	-0.606197	-1.450411	-0.778662
1_515_1	1.178517	-0.681149	-1.072657	-2.025899
1_516_1	1.307696	-1.073153	-0.723142	-0.125652
1_517_1	1.136071	-0.688968	-0.849438	-0.411542
1_518_1	-1.583350	1.079189	1.133216	1.256224
1_519_1	0.743009	-1.030216	-1.998482	-1.010171
1_520_1	0.924198	-0.737282	-0.600686	-0.628104
1_521_1	-0.466878	1.440692	0.751844	0.707236
1_522_1	0.824342	-1.727512	-1.447992	-0.603643
1_523_1	0.855908	-1.844183	-1.079174	-2.077966
1_524_1	0.791779	-1.044627	-1.495470	-1.005774
1_525_1	-1.468855	0.158524	-0.517705	0.006045
1_526_1	0.718195	-0.787910	-1.272614	-1.288821
1_527_1	1.085106	-1.367485	-1.512445	-1.106493
1_528_1	1.037517	-0.910681	-1.531192	-0.550826
1_529_1	1.376906	-1.814732	-1.895562	-1.068872
1_530_1	-1.963837	1.007972	1.162200	1.205356
1_531_1	0.980505	-0.939675	-1.422124	-1.304308
1_532_1	1.041354	-2.042152	-0.799310	-0.484826
1_533_1	0.859447	-2.000444	-1.076967	-0.181941
1_534_1	1.011796	-1.105583	-1.387744	-0.990655
1_535_1	1.093840	-1.673612	-1.987562	-1.091087
1_536_1	1.038324	-0.722086	-0.857261	-2.279682
1_537_1	0.765299	-1.611967	-1.020358	-0.780355
1_538_1	1.026171	-0.767581	-0.693375	-1.867390
1_539_1	0.784266	-1.438098	-1.649477	-0.034144
1_540_1	1.086921	-0.374555	-0.985704	-2.203692
1_541_1	-1.522649	1.249762	1.039773	1.620541
1_542_1	-1.306369	1.308544	0.976676	0.741548
1_543_1	0.822885	-1.538350	-0.787823	-0.038722
1_544_1	0.976106	-2.105924	-1.250121	-0.327828
1_545_1	-0.155556	0.588479	0.972678	1.409171
1_546_1	0.677245	-1.127824	-1.110420	-2.049303
1_547_1	-2.203722	1.448971	1.015057	0.764223
1_548_1	0.866054	-0.954409	-1.686696	-2.290753
1_549_1	-1.677691	0.993055	0.991166	0.841703
1_550_1	-0.821213	1.384370	0.883495	-0.249754
1_551_1	1.071927	-0.226141	-0.943381	-0.320914
1_552_1	-1.371719	1.118392	0.636948	0.363480
1_553_1	0.991102	-0.560077	-1.239768	-0.905441
1_554_1	-1.921778	1.135231	1.407625	1.695641
1_555_1	0.988603	-1.553196	-1.104819	-1.644852
1_556_1	0.951503	-0.924766	-1.274967	-1.611365
1_557_1	1.119484	-0.962341	-1.930371	-0.746870
1_558_1	1.206405	-2.176662	-0.823507	-1.764683
1_559_1	0.824090	-1.152915	-1.557421	-1.164365
1_560_1	0.949604	-1.067857	-1.240392	-1.073523
1_561_1	0.821525	-0.677291	-0.096065	0.577807
1_562_1	1.083925	-1.050717	-1.400983	-1.914987
1_563_1	-1.319958	0.965053	1.619755	0.565527
1_564_1	-1.600954	1.306620	1.007031	0.919357
1_565_1	-0.748877	1.180730	1.471708	1.857399
1_566_1	1.166091	-1.721905	-1.507841	-1.205255
1_567_1	0.944582	-1.127281	-1.863121	-1.945954
1_568_1	1.398628	-0.638014	-0.481101	-0.829752
1_569_1	-1.236602	1.374922	1.332080	0.861157
1_570_1	0.810246	-1.067680	-2.062338	-1.213045
1_571_1	1.298282	-0.266428	-1.478080	-1.467741
1_572_1	1.009327	-1.632985	-0.146016	-0.240034
1_573_1	-1.458388	1.035078	1.396725	1.049767
1_574_1	0.955078	-1.302054	-1.776293	-0.677877
1_575_1	0.908488	-0.783470	-0.874610	-2.265557
1_576_1	0.930885	-2.385565	-1.384287	-1.553920
1_577_1	0.975473	-1.437160	-1.759942	-1.808651
1_578_1	-0.611544	-0.022463	-1.138164	-1.650685
1_579_1	1.218623	-1.542487	-0.597862	-1.261513
1_580_1	0.905667	-1.467485	-1.461804	-0.725031
1_581_1	-0.799852	1.156183	1.105747	0.871925
1_582_1	-1.118246	1.376681	1.097848	1.064149
1_583_1	1.001118	-1.187769	-1.275202	-1.485972
1_584_1	-0.549569	0.170092	-0.770979	-0.864453
1_585_1	1.114540	-0.976024	-1.581211	0.092996
1_586_1	1.390059	-1.600469	-1.386751	-1.251495
1_587_1	-0.762738	1.000963	1.247219	0.553111
1_588_1	1.147480	-1.939641	-1.732166	-0.684922
1_589_1	0.782219	-1.073896	-0.312318	0.484795
1_590_1	1.054389	-1.237220	-1.582221	-1.198059
1_591_1	1.036209	-1.080923	-1.701506	-1.067890
1_592_1	0.995228	-0.860310	-0.824691	-1.072819
1_593_1	0.854159	-1.368982	-1.452573	-1.506837
1_594_1	-0.741327	1.421157	1.264491	0.445560
1_595_1	1.254701	-1.789964	-2.470546	-0.359832
1_596_1	1.076386	-0.716479	-1.861048	0.360817
1_597_1	1.039465	-0.754630	-1.078075	-1.288461
1_598_1	1.133539	-1.278348	-2.253817	-1.873234
1_599_1	0.917721	-0.633396	-1.420311	-2.095040
1_600_1	1.277869	-0.523559	-0.917392	-2.295749
1_601_1	1.021482	-1.473705	-2.019525	-1.546419
1_602_1	0.914771	-1.696093	-2.164318	-0.794723
1_603_1	-1.177839	1.246949	0.910420	1.652993
1_604_1	-1.338864	1.100420	0.964046	1.415217
1_605_1	-1.074677	1.172641	1.094126	1.469891
1_606_1	1.116700	-0.930762	-0.928236	-1.576105
1_607_1	0.828508	0.103909	-0.389815	-1.587704
1_608_1	0.769206	-1.604493	-1.517870	-1.721495
1_609_1	-1.983479	1.058726	1.024674	0.188682
1_610_1	-1.289470	0.900346	1.159575	0.955651
1_611_1	-1.247324	0.915835	1.307931	1.277064
1_612_1	1.246008	0.085205	0.870544	1.630665
1_613_1	0.864081	-0.945053	-0.836456	-1.310569
1_614_1	1.059206	-1.773476	-1.467797	-1.122834
1_615_1	0.989927	-0.953250	-2.253209	-1.437820
1_616_1	-1.767080	1.014741	1.261901	0.711570
1_617_1	0.949941	-1.826669	-1.016503	-1.652582
1_618_1	0.848731	-1.222175	-1.278533	-1.236246
1_619_1	1.024110	-0.701201	-1.560295	-0.761366
1_620_1	1.026168	-0.829337	-1.417176	-2.526720
1_621_1	-1.231620	1.028157	1.069534	1.419048
1_622_1	1.290861	-1.709919	-1.014804	0.047964
1_623_1	0.991416	-1.061456	-1.226616	-0.488037
1_624_1	0.908191	-0.750649	-1.433532	-0.415024
1_625_1	0.703796	-1.387075	-2.166492	-0.816358
1_626_1	0.564061	-1.470728	-0.910680	-0.481416
1_627_1	1.005636	-1.590914	-0.813702	-1.395207
1_628_1	1.207551	-0.567751	-1.151761	-1.078957
1_629_1	-1.292384	0.961791	1.671484	1.121892
1_630_1	1.162127	-0.480907	-1.388704	-0.756879
1_631_1	0.940033	-2.087002	-0.598496	-0.293208
1_632_1	1.270878	-1.602806	-2.563540	-0.981672
1_633_1	1.052454	-1.757380	-1.723459	0.423643
1_634_1	1.237002	-0.598777	-1.673200	-0.497092
1_635_1	1.009543	-0.899847	-1.552835	-1.364736
1_636_1	1.092367	-1.891857	-1.283228	-1.118584
1_637_1	-1.518843	1.141128	1.523173	0.885439
1_638_1	0.987277	-1.214669	-1.138966	-0.984072
1_639_1	0.894143	-1.373852	-1.848017	-1.168000
1_640_1	1.292128	-0.697892	-1.268686	-0.911889
1_641_1	1.103567	-1.760987	-1.951079	-0.760795
1_642_1	0.808443	-1.333902	-0.947326	-0.308459
1_643_1	-1.303012	1.243449	0.905770	0.758176
1_644_1	0.877662	-1.456906	-1.550468	-1.177857
1_645_1	-1.248713	1.462818	1.109288	0.791412
1_646_1	1.133633	-1.630664	-1.588588	-0.279859
1_647_1	1.021929	-0.644514	-1.122918	-1.159879
1_648_1	0.811192	-0.827803	-2.088155	-0.408137
1_649_1	1.021252	-1.056303	-1.164885	-0.651211
1_650_1	1.033428	-1.145014	-1.382994	-1.904703
1_651_1	1.005204	-0.866010	-1.620647	-0.956041
1_652_1	-2.130679	1.048165	1.191936	0.878814
1_653_1	0.945154	-0.716038	-1.291722	-1.607460
1_654_1	1.220410	-1.265314	-0.768987	-2.029359
1_655_1	1.144140	-1.640188	-1.164207	-0.849774
1_656_1	1.149702	-0.538028	-1.186038	-0.511087
1_657_1	1.006272	-1.038222	-1.702843	-1.639415
1_658_1	1.119256	-1.105632	-2.050917	-1.273077
1_659_1	-1.118552	1.034687	1.140873	1.368730
1_660_1	1.053854	-1.890821	-1.242355	-0.856200
1_661_1	-1.554782	1.441447	1.456396	0.951037
1_662_1	0.887773	-1.148562	-1.667963	-1.455332
1_663_1	0.808693	-0.638034	-0.925600	-1.479991
1_664_1	-2.143257	1.316410	0.935250	1.470058
1_665_1	0.972708	-0.537605	-1.855378	-2.374381
1_666_1	-1.807823	1.184747	1.001352	1.582191
1_667_1	-0.778538	1.248642	1.577257	0.800508
1_668_1	1.196526	-1.646918	-1.418365	-1.136022
1_669_1	-1.396480	1.240977	1.335820	1.098791
1_670_1	1.408091	-2.140491	-1.831610	-1.131789
1_671_1	0.889369	-1.725815	-1.181689	-2.109600
1_672_1	0.759284	-1.486148	-1.387582	-2.144175
1_673_1	-1.413957	0.876216	1.053380	1.261009
1_674_1	1.051617	-1.172522	-1.914059	-1.140896
1_675_1	0.997676	-1.534011	-1.562892	-1.262968
1_676_1	1.112667	-1.859872	-1.609137	-0.736801
1_677_1	-0.939566	1.110784	1.179644	0.722155
1_678_1	0.660894	-0.453071	-1.508197	-1.241734
1_679_1	0.925342	-1.242855	-0.932022	-0.405899
1_680_1	0.875995	-0.827626	-1.475949	-0.521695
1_681_1	-2.112800	1.474847	1.348650	1.020418
1_682_1	0.819314	-0.510054	-0.814909	-1.531933
1_683_1	-1.789661	1.090611	1.426773	0.672066
1_684_1	-1.657574	0.985371	1.397093	0.342222
1_685_1	0.785690	-1.614856	-1.049297	-0.855595
1_686_1	0.903185	-1.617895	-0.725441	-1.547187
1_687_1	0.876829	-1.568425	-1.461132	-0.505580
1_688_1	0.721108	-1.896471	-1.485075	-1.802243
1_689_1	1.003695	-0.811903	-1.024142	-0.811858
1_690_1	-1.003166	1.469738	1.289434	0.556924
1_691_1	0.962859	-1.814281	-1.403065	-1.236139
1_692_1	0.998654	-1.355459	-1.132294	-0.501564
1_693_1	1.125799	-0.632131	-1.080231	-0.928135
1_694_1	-1.132399	1.129925	1.033284	0.772841
1_695_1	1.155878	-0.676025	-1.469719	-1.010126
1_696_1	-0.859110	1.019947	1.528107	1.007466
1_697_1	-1.206299	1.219493	1.171202	1.272932
1_698_1	1.160394	-1.735671	-1.994138	-0.372775
1_699_1	0.609488	-1.038664	-2.430628	-1.183379
1_700_1	0.432976	0.107564	-0.788567	-1.517568
1_701_1	0.996263	-1.230192	-0.653525	-1.059808
1_702_1	0.963390	-0.345657	-1.483189	-1.396490
1_703_1	0.977019	-2.371324	-0.015866	-1.120717
1_704_1	1.097118	-1.606525	-0.970199	-2.248264
1_705_1	1.104836	-1.962287	-1.174124	-1.473462
1_706_1	-1.426614	1.340007	1.164031	1.248852
1_707_1	1.343019	-0.800954	-1.042393	-1.078120
1_708_1	1.403790	-0.825327	-0.446208	-0.331455
1_709_1	-0.904664	1.092991	1.176283	1.524888
1_710_1	1.220226	-2.164821	-1.024380	-1.395907
1_711_1	1.246739	-1.043749	-1.158362	-1.573460
1_712_1	0.943968	-1.031054	-1.736843	-0.821465
1_713_1	1.043116	-0.337701	-1.365707	-1.863169
1_714_1	1.252576	-2.015259	-1.347798	-2.424187
1_715_1	-0.917885	-0.336299	-1.354968	-0.941094
1_716_1	-1.142318	1.277038	1.199472	1.315744
1_717_1	1.224602	-0.900197	-0.890411	-0.658764
1_718_1	-1.798309	1.229639	1.197126	0.838229
1_719_1	0.982676	-1.206190	-1.376207	-1.472274
1_720_1	1.227681	-0.856961	-1.709586	0.359968
1_721_1	-1.718914	0.845800	0.975977	0.760451
1_722_1	0.911518	-1.323466	-1.568386	-0.346705
1_723_1	-1.495185	1.337257	1.242139	1.572829
1_724_1	1.005147	-1.352336	-1.140739	0.106274
1_725_1	1.238668	-1.922255	-1.457201	-0.675623
1_726_1	1.160481	-0.738344	-2.344796	-0.933596
1_727_1	-0.920338	0.844143	1.296570	0.653019
1_728_1	0.378910	0.864270	-1.050764	-0.880205
1_729_1	-0.524318	0.697392	1.499473	1.554653
1_730_1	-1.998615	1.123187	1.039419	0.333646
1_731_1	1.080518	-1.187050	-1.245278	-1.322426
1_732_1	0.967619	-0.967113	-1.734942	-1.241907
1_733_1	0.915471	-0.909073	-1.595948	-1.327871
1_734_1	-1.190448	0.953536	1.243294	1.338677
1_735_1	0.995017	-0.016552	-0.788163	-1.140535
1_736_1	1.000460	-1.187158	-0.320129	-0.200907
1_737_1	1.085960	-0.320190	-1.907035	-0.317125
1_738_1	-2.230476	1.453283	0.954296	0.579475
1_739_1	-2.375909	1.520001	0.839363	1.147384
1_740_1	1.072039	-1.441337	-1.776351	-0.428430
1_741_1	1.005613	-1.782449	-1.527289	-1.325840
1_742_1	-1.067306	0.827454	1.502703	0.680997
1_743_1	1.080290	-1.944807	-0.193656	0.374134
1_744_1	1.135394	-2.048145	-1.334804	-1.886797
1_745_1	0.702492	-1.640622	-1.967839	-1.610110
1_746_1	0.790969	-0.407499	-1.109478	-0.983055
1_747_1	1.096035	-0.820831	-1.239811	-1.558364
1_748_1	0.978120	-0.299188	-1.400901	-1.020590
1_749_1	0.865347	-0.385930	-1.782604	-1.265591
1_750_1	1.060275	-2.088878	-0.999307	-0.816423
1_751_1	1.119893	-1.405351	-1.155692	-0.367947
1_752_1	0.808066	-0.891416	-1.004110	-0.572689
1_753_1	0.973433	-0.961632	-0.609871	-0.267623
1_754_1	-1.281790	1.203494	0.985319	0.744409
1_755_1	0.984462	-1.624797	-1.298247	-0.663840
1_756_1	1.101628	-0.438610	-0.110118	0.608237
1_757_1	-1.530088	1.274287	1.108010	0.845685
1_758_1	0.996955	-1.401410	-1.976694	-1.991769
1_759_1	1.114183	-1.404576	-1.226666	-1.341284
1_760_1	-1.058810	1.098546	1.191676	0.710860
1_761_1	1.050662	-0.979327	-1.161488	-1.095864
1_762_1	-1.065281	1.090074	0.929348	0.704030
1_763_1	0.847028	-1.214179	-1.875355	-1.539408
1_764_1	-1.255300	1.058173	0.864205	0.999445
1_765_1	0.571923	-1.451324	-2.216186	-0.377709
1_766_1	-1.809112	0.719271	1.002617	0.588529
1_767_1	0.869335	-1.598594	-1.253694	-0.623096
1_768_1	-1.702486	1.142947	1.015790	0.936667
1_769_1	0.876197	-0.742614	-1.378287	-0.464647
1_770_1	-0.990288	1.324827	1.113530	1.076428
1_771_1	-1.731656	1.255617	1.453488	1.040944
1_772_1	1.122131	-1.466446	-1.772653	-0.815960
1_773_1	0.973434	-1.442988	-1.549855	-1.953580
1_774_1	0.966674	-1.988744	-1.523276	-1.444258
1_775_1	-0.929305	0.898806	1.279436	1.335935
1_776_1	1.004227	-2.011423	-1.633204	-1.385544
1_777_1	-2.568271	1.141439	1.312301	1.601102
1_778_1	-0.962069	1.029641	1.182026	0.849576
1_779_1	-1.845575	1.019508	1.061081	1.068874
1_780_1	1.316672	-0.913941	-1.001747	-1.751002
1_781_1	1.131524	-1.641019	-1.578591	-0.840104
1_782_1	-1.172631	0.969639	0.261657	-0.702545
1_783_1	-1.613793	1.349481	1.089679	1.166712
1_784_1	1.036181	-0.413645	-1.648080	-1.029820
1_785_1	-1.414028	1.015217	1.166719	0.703060
1_786_1	-1.274591	1.138190	1.239052	0.699170
1_787_1	-1.246704	1.227925	1.173033	0.631673
1_788_1	-1.788022	1.113867	1.039632	0.933783
1_789_1	-1.194031	1.326823	1.369847	-0.122829
1_790_1	-2.085057	0.854544	1.474704	0.904378
1_791_1	0.844839	-1.929073	-0.833836	-1.987829
1_792_1	0.825148	-0.871675	-1.469737	-2.178531
1_793_1	0.964659	-1.029058	-0.823486	-1.519406
1_794_1	0.682749	-2.280793	-1.393907	-0.809638
1_795_1	1.265432	-0.770340	-1.262714	-0.332739
1_796_1	-1.736624	1.036328	1.133445	0.810242
1_797_1	-1.088916	1.332082	1.492944	0.398035
1_798_1	-1.577677	0.748030	1.100643	0.395139
1_799_1	0.978124	-0.701726	-1.543709	-1.140184
1_800_1	0.784139	-0.610160	-1.278205	-1.234589
1_801_1	0.903137	-1.780337	-1.892080	-0.688081
1_802_1	0.923691	-1.482363	-0.758646	-0.204931
1_803_1	1.078359	-0.217819	-1.785595	-1.361580
1_804_1	1.113862	-1.656312	-1.033464	-0.786307
1_805_1	0.892853	-1.093106	-0.888572	-1.756565
1_806_1	-1.383163	1.267140	1.157646	1.413153
1_807_1	-2.299165	0.785130	1.302110	1.041147
1_808_1	1.130964	-1.212977	-2.065816	-1.966048
1_809_1	-1.001202	1.247106	0.931936	0.183229
1_810_1	1.164024	-1.338563	-1.440710	-1.073823
1_811_1	1.348406	-1.112214	-2.009545	-0.987704
1_812_1	1.004910	-0.238273	-0.197706	-1.778241
1_813_1	-1.645551	1.197758	1.192891	0.974336
1_814_1	0.938033	-1.002978	-0.938243	-1.066916
1_815_1	1.127628	-0.588240	-1.496046	-1.326936
1_816_1	-1.821362	1.207132	1.017958	0.894297
1_817_1	-1.663148	1.383329	1.138842	0.615352
1_818_1	0.887377	-1.632774	-0.837955	-0.881275
1_819_1	1.201676	-0.965769	-1.555044	-1.588206
1_820_1	1.282650	-0.881863	-1.225636	0.011239
1_821_1	0.989089	-1.462845	-1.335685	-1.931254
1_822_1	-1.478637	1.245630	1.474329	1.695687
1_823_1	1.091592	-0.937127	-1.549450	-1.240054
1_824_1	-1.532395	1.339735	1.033254	0.600990
1_825_1	-1.630625	1.351854	1.001547	0.317792
1_826_1	-0.532170	1.561897	1.350667	1.352815
1_827_1	0.777699	-1.256313	-0.509291	-0.346355
1_828_1	1.060761	-0.910613	-0.784824	-0.754995
1_829_1	0.744708	0.101824	0.722420	1.180853
1_830_1	0.439974	-1.109614	-1.153281	-1.067870
1_831_1	-0.942903	1.048284	1.460577	0.508399
1_832_1	0.778728	-1.690807	-0.908203	-1.213126
1_833_1	-1.965954	0.919896	0.990549	0.343962
1_834_1	0.761444	-1.207472	0.129389	-0.780350
1_835_1	1.005987	-1.460288	-0.384027	-1.287278
1_836_1	1.153999	-1.635014	-1.403846	-0.885166
1_837_1	-1.145416	1.025288	1.165312	0.904824
1_838_1	-1.225252	0.975435	1.539544	0.823417
1_839_1	-1.894442	1.286388	0.970607	1.098226
1_840_1	-1.064171	1.022542	-0.678262	-0.555921
1_841_1	1.292747	-0.295277	-1.703154	0.465644
1_842_1	0.979182	-0.656777	-1.890195	-0.927367
1_843_1	-0.910542	1.152994	0.548431	0.889804
1_844_1	0.890405	-2.108079	-1.269194	-1.317566
1_845_1	1.094787	-1.019541	-1.389799	-2.009254
1_846_1	0.929304	-1.268729	-1.377517	-1.904501
1_847_1	1.156065	-0.622445	-0.958553	-0.291895
1_848_1	0.607064	-1.309046	-1.330871	-1.464669
1_849_1	0.858097	-1.108697	-1.795030	-2.376877
1_850_1	1.032136	-1.588300	-1.784629	-0.023530
1_851_1	0.720094	-1.860299	-1.096629	-1.017944
1_852_1	1.173018	-0.969464	-1.691641	-0.607747
1_853_1	-1.593964	1.515365	1.064329	1.165387
1_854_1	-0.900485	0.931143	1.521161	1.385947
1_855_1	1.069001	-0.664188	-2.091113	-1.209945
1_856_1	-1.428863	0.596542	-0.079960	-0.635802
1_857_1	1.092107	-0.718039	-1.453040	-1.679669
1_858_1	1.054009	-1.803934	-1.616743	-0.659266
1_859_1	1.199747	-1.773450	-1.837899	-0.626564
1_860_1	-1.914872	0.879185	0.989955	0.791561
1_861_1	0.662636	-1.474567	-1.510758	-1.279347
1_862_1	1.000308	-1.032185	-1.166846	-1.217464
1_863_1	-1.271236	1.089288	1.102984	1.287295
1_864_1	0.675542	-0.005970	-0.563431	-0.896885
1_865_1	1.010700	-0.614829	-1.044834	-1.377215
1_866_1	0.834819	-1.292165	-1.362930	-1.327162
1_867_1	-2.256356	1.122662	1.193850	0.592276
1_868_1	-1.471186	1.013996	0.998507	1.402348
1_869_1	0.899657	-1.489384	-1.501494	-1.704433
1_870_1	-2.069811	1.281072	0.585347	0.665858
1_871_1	-0.790842	-0.200082	-1.658612	-1.570720
1_872_1	1.321206	-1.124085	-1.135855	-1.695774
1_873_1	1.206891	-1.664106	-1.585323	-0.384840
1_874_1	0.860438	-1.213328	-0.632591	-1.059451
1_875_1	1.094240	-1.540089	-1.233359	-1.929969
1_876_1	0.992523	-1.743121	-1.630203	-0.586371
1_877_1	0.793329	-0.626957	-1.720725	-0.928461
1_878_1	1.289503	-1.397370	-1.062618	-2.292685
1_879_1	0.833658	-1.657473	-0.893968	-1.092898
1_880_1	0.898297	-0.736647	-0.743667	0.457032
1_881_1	1.289546	-1.156287	-1.217384	-1.197317
1_882_1	-1.502833	1.305654	1.144921	1.499322
1_883_1	-1.221834	1.180997	0.948911	1.170755
1_884_1	1.129332	-2.688529	-0.611361	-0.319905
1_885_1	-1.459999	0.925785	1.146318	0.544779
1_886_1	-1.316883	0.827955	1.500899	0.703313
1_887_1	0.507208	-0.218653	-1.268230	-0.568974
1_888_1	0.982009	-0.826734	-1.230800	-1.205909
1_889_1	1.228995	-0.497276	0.576076	1.121473
1_890_1	0.923609	-1.665773	-0.775078	-2.207500
1_891_1	1.026974	-1.670155	-1.500937	-1.452063
1_892_1	0.770898	-0.570863	-1.419615	-1.287026
1_893_1	0.673614	-0.559601	-1.922172	-0.529178
1_894_1	1.151479	-1.336430	-1.292566	-1.867613
1_895_1	0.991854	-1.502354	-0.329387	-2.743780
1_896_1	-1.253896	0.989593	1.368014	1.413867
1_897_1	1.214148	-1.021748	-1.709227	-1.293293
1_898_1	1.011483	-0.770391	-1.559289	-0.846503
1_899_1	0.895214	-1.487461	-1.697893	-0.456156
1_900_1	-1.335669	0.866642	-0.866380	-1.371041
1_901_1	1.032138	-0.446737	-0.323613	-1.594777
1_902_1	-1.287415	0.776765	1.228046	0.928562
1_903_1	1.131331	-1.300729	-1.298176	-2.308183
1_904_1	0.828110	-1.122724	-1.344583	-0.213705
1_905_1	0.989346	-1.369116	-0.762905	-0.957313
1_906_1	0.919589	-1.284247	-1.923397	-0.314215
1_907_1	1.192635	-1.953283	-0.411222	0.064121
1_908_1	-1.453205	1.444075	1.090322	0.790158
1_909_1	1.059164	-1.563859	-1.323992	-0.892557
1_910_1	-0.892559	1.114299	1.099704	0.711916
1_911_1	1.201475	-0.565542	0.512936	0.924321
1_912_1	1.124334	-1.032078	-1.329196	-1.084064
1_913_1	-1.116634	1.146295	1.388389	1.308734
1_914_1	0.961419	-1.882508	-0.602645	-0.729127
1_915_1	1.101618	-1.009508	-0.996407	-0.306259
1_916_1	-1.224587	1.516174	1.061133	1.512265
1_917_1	0.860849	-1.666551	-0.265845	-2.637325
1_918_1	-0.828650	0.103287	-0.012777	0.517058
1_919_1	1.135597	-0.512853	-1.233009	-0.475775
1_920_1	1.100377	-0.978942	-0.402978	-1.596798
1_921_1	0.621122	-0.877898	-1.431563	-0.555720
1_922_1	1.204436	-0.083527	-0.437188	-0.635549
1_923_1	0.914337	-0.287652	-0.643799	-0.899379
1_924_1	1.079729	-1.021034	-0.845715	-1.866795
1_925_1	0.952063	-1.573245	-1.229741	-1.231619
1_926_1	0.800017	0.162117	-1.064754	-1.680778
1_927_1	1.011483	-0.805321	-1.360691	-1.986661
1_928_1	-0.977632	1.322581	0.916941	0.955147
1_929_1	0.690040	-1.674355	-1.429737	-1.067708
1_930_1	-0.877553	1.412704	0.913704	0.854315
1_931_1	0.652616	-0.883883	-0.723499	-1.445561
1_932_1	0.974512	-0.914447	-1.293753	-1.669439
1_933_1	0.977077	-0.991083	-1.992969	-0.734072
1_934_1	-0.603605	1.330653	1.402686	1.569025
1_935_1	-0.413732	1.134966	-1.250344	-0.648183
1_936_1	1.102648	-1.737306	-1.688082	-1.180560
1_937_1	1.058234	-0.655524	-1.918613	-1.169293
1_938_1	0.915732	-2.874982	-1.125219	-1.947510
1_939_1	0.953070	-1.514980	-1.952688	-0.730408
1_940_1	-1.505811	1.098687	1.578878	1.029233
1_941_1	1.002253	-0.231477	-1.263249	-1.527378
1_942_1	0.960551	-2.064995	-1.015417	-0.353322
1_943_1	-0.827995	1.201395	0.872153	0.656102
1_944_1	-0.620648	0.172829	-0.341694	-1.939018
1_945_1	0.959161	-0.261287	-1.793613	-1.082915
1_946_1	1.051758	-1.982048	-1.356457	-1.367044
1_947_1	0.659625	-1.637145	-0.940049	-1.362608
1_948_1	0.792298	-0.481201	-0.728972	-1.811398
1_949_1	0.853650	-1.257453	-1.152211	-1.688230
1_950_1	1.221181	-0.240492	-1.679538	-1.016718
1_951_1	-1.445431	0.977921	1.121182	1.037884
1_952_1	0.918961	-0.424451	-1.446623	-1.487788
1_953_1	0.986169	-1.075520	-1.195350	-1.630525
1_954_1	1.275478	-0.420402	-1.636718	-1.090328
1_955_1	-0.995927	0.977570	-0.637637	-0.740597
1_956_1	1.164087	-0.610012	-1.071551	-1.890218
1_957_1	-1.584268	1.312483	0.846609	-0.721449
1_958_1	0.921823	-0.395474	-0.133111	-0.446196
1_959_1	1.083462	-1.676059	-1.850405	-0.788433
1_960_1	-0.495605	0.186103	-1.179884	-0.620049
1_961_1	1.022738	-1.888067	-1.778624	-0.403759
1_962_1	0.970439	-1.971119	-0.988280	-1.045987
1_963_1	-1.708772	1.097522	1.688104	1.043473
1_964_1	0.869929	-1.277165	-1.784434	-0.355580
1_965_1	1.013345	-0.459102	-1.317643	-1.639565
1_966_1	0.977883	-1.752084	-0.663267	-0.868711
1_967_1	-1.319791	1.550799	1.295020	0.899490
1_968_1	1.094589	-0.478865	-0.971119	-1.571471
1_969_1	0.988989	-1.027531	-0.915316	-1.074066
1_970_1	0.992072	-1.299646	-1.417309	-2.116603
1_971_1	-1.834617	0.852027	1.091705	0.939087
1_972_1	-1.225468	0.890779	1.009500	0.833853
