Name	Gcnf	Gata6	Pbx1	Klf4	Nanog
1_407_1	1.080821	0.857443	-0.885682	-1.804609	-1.721545
1_408_1	-1.250603	-1.596749	1.674998	1.339633	1.548985
1_409_1	-1.877585	-0.907600	1.266631	1.182961	1.173593
1_410_1	0.519100	1.298118	-1.413216	-1.229269	-2.072007
1_411_1	-0.541765	-1.027286	0.953495	1.410312	1.411791
1_412_1	0.646416	-1.008610	-1.177279	-1.552065	0.205504
1_413_1	-0.008518	-0.513794	-0.931659	-0.541558	-0.733427
1_414_1	0.210013	0.048204	-0.302562	-1.313484	-1.033117
1_415_1	-1.515696	-0.933048	-0.500688	0.329053	0.548504
1_416_1	1.315448	1.108787	-1.246994	-1.197642	-1.525032
1_417_1	1.593047	0.601391	-0.406930	-0.938591	-0.902350
1_418_1	0.156867	1.982224	-2.023919	-0.965270	-1.176095
1_419_1	0.948395	0.581435	-1.170563	-0.455383	-1.173810
1_420_1	0.134274	-2.228516	0.732099	1.108773	1.244814
1_421_1	1.835115	0.825523	-0.363103	-1.362650	-1.110012
1_422_1	-0.539033	-0.610307	-0.819756	-1.083026	-0.053300
1_423_1	0.755831	0.828548	-0.858822	-1.689151	-1.007473
1_424_1	0.580141	-0.633357	-1.285747	-1.634869	-0.479809
1_425_1	-0.651232	-0.474228	-0.537032	-0.574353	-0.375792
1_426_1	1.173841	1.720653	-1.725423	-1.048858	-1.455654
1_427_1	-1.293513	-0.687605	0.832531	1.162907	1.374645
1_428_1	1.706274	1.904467	-0.198520	-0.422320	-1.511694
1_429_1	-1.761013	-2.310539	1.779977	1.271407	1.457941
1_430_1	0.963893	-0.596080	-0.185055	-0.866835	-0.566778
1_431_1	1.396452	1.069611	-1.271063	-1.542893	-0.968050
1_432_1	1.693546	1.161501	0.079598	-1.746674	-1.206920
1_433_1	0.008291	-0.863648	-1.056428	-1.500173	-0.345898
1_434_1	-0.281687	-0.528601	-0.648849	0.315926	0.434336
1_435_1	-1.123592	-1.253421	0.938461	1.052665	1.110624
1_436_1	-1.108094	-0.607648	1.151530	0.780690	1.253847
1_437_1	0.149150	-0.480419	-0.375704	-1.126060	-1.333903
1_438_1	1.586020	1.307919	-0.720726	-0.991909	-1.332283
1_439_1	0.597551	0.218570	-1.557767	-1.292720	-1.129324
1_440_1	1.279633	1.435251	-0.331454	-1.322324	-1.165814
1_441_1	0.305281	-0.374247	-0.228200	-0.456066	-1.251061
1_442_1	-1.568966	-1.509553	0.253336	0.640723	1.507751
1_443_1	0.901754	0.619006	-1.326985	-1.340681	-0.928158
1_444_1	1.304486	1.310336	-2.511790	-1.457275	-1.604509
1_445_1	-1.301853	-1.360780	0.438529	1.522508	0.984899
1_446_1	1.570711	0.808008	-0.843967	-1.261365	-1.300424
1_447_1	-1.238599	-0.819405	1.285919	1.430666	1.149641
1_448_1	-0.905843	-1.450140	1.055453	1.283407	1.294293
1_449_1	0.141684	1.021718	0.022082	0.204637	-1.910923
1_450_1	0.849974	0.813962	-0.696055	-1.441598	-1.269534
1_451_1	1.436882	0.886658	-1.588335	-1.279620	-1.127146
1_452_1	-1.077410	-0.493627	1.507227	1.244001	1.198760
1_453_1	-1.137468	-0.650872	0.809496	1.356712	1.488058
1_454_1	1.652901	0.597219	-0.851521	-1.705971	-1.179205
1_455_1	1.122058	0.522070	-1.743861	-2.029612	-1.210974
1_456_1	-1.503243	-2.053261	1.389748	1.121359	0.942787
1_457_1	1.043263	0.778803	-0.341986	-1.346345	-0.704269
1_458_1	0.922443	0.524910	-0.209336	-1.469528	-1.020032
1_459_1	-0.720852	-1.157044	1.983702	1.276045	1.476614
1_460_1	1.866801	0.807480	-0.078156	-0.761841	-1.269936
1_461_1	-1.400487	-1.634238	0.989101	1.450826	1.187123
1_462_1	0.296547	-0.672056	-0.697006	-1.704591	-0.575660
1_463_1	1.591937	1.066106	-0.830198	-1.318530	-0.744210
1_464_1	-0.268559	-0.489753	-0.971543	-0.966022	-1.041899
1_465_1	1.417930	0.567848	-0.804226	-0.657274	-0.625880
1_466_1	0.057186	-0.157586	-1.061139	-1.086705	-0.912829
1_467_1	1.698802	0.667117	-0.085464	-0.764409	-1.439369
1_468_1	0.978660	1.313452	-0.736012	-0.714800	-1.774899
1_469_1	-1.088494	-0.308079	1.162631	1.353809	1.228023
1_470_1	1.597770	1.176198	-1.831554	-1.070695	-1.502897
1_471_1	2.001136	1.287378	-0.774696	-1.054447	-1.339386
1_472_1	-1.669594	-1.855228	0.910328	1.476912	0.838574
1_473_1	0.895790	-0.006953	-0.913182	-0.514541	-0.791703
1_474_1	-0.136620	1.249032	0.174853	-0.656477	-1.607561
1_475_1	0.525217	0.320315	0.204461	-0.611409	-1.160710
1_476_1	-1.815374	-1.048535	0.858663	0.825941	1.161215
1_477_1	1.541782	1.311444	0.362258	-1.203379	-0.626681
1_478_1	1.201437	1.197645	-1.383624	-0.985580	-1.177979
1_479_1	0.580948	-0.987023	-1.137164	-0.490019	-0.398185
1_480_1	1.587064	1.064731	-0.629886	-0.841873	-1.670430
1_481_1	0.536714	0.288369	-0.069687	-1.033590	-1.339502
1_482_1	1.547863	1.117828	-0.011919	-1.818117	-0.972035
1_483_1	0.511387	-0.820419	-0.462859	-0.883398	-0.490301
1_484_1	0.649360	-0.310700	0.742509	-0.512812	-0.534797
1_485_1	0.263199	-1.118021	-0.409833	-0.352780	-0.931504
1_486_1	0.770584	-0.731723	-0.807254	-1.350749	-1.533172
1_487_1	-1.990211	-1.383094	0.940147	0.646980	0.926359
1_488_1	0.503227	1.510185	-1.194086	-1.798942	-2.346534
1_489_1	1.231741	0.804607	0.860653	-0.919884	-0.668888
1_490_1	-0.806706	-0.609821	0.790422	-1.956690	-0.149490
1_491_1	1.473119	0.576665	-0.021074	-1.135927	-1.336361
1_492_1	0.868690	0.509181	-0.550250	-0.250940	-1.227596
1_493_1	-1.489933	-1.957590	0.394699	1.442264	1.035693
1_494_1	0.498607	0.420011	-0.310392	-0.643989	-0.324967
1_495_1	0.741270	1.337028	-0.493212	-1.165226	-1.460397
1_496_1	0.169004	0.810354	-0.789598	0.431022	0.200026
1_497_1	-1.131896	-1.787425	0.725905	1.347058	1.302262
1_498_1	1.065548	0.231182	1.400683	-0.795056	0.416927
1_499_1	0.582612	1.149867	-0.409284	-0.739593	-0.093929
1_500_1	1.241600	-0.115438	-0.517909	-1.050814	-1.169665
1_501_1	-0.442593	-1.629371	1.112736	0.806039	1.663514
1_502_1	-0.127401	-0.525137	-0.812693	-1.120121	-0.606029
1_503_1	1.066397	0.382423	-1.198488	-1.036376	-1.427881
1_504_1	-0.725321	-1.694009	1.079196	0.901469	1.304063
1_505_1	1.522984	1.122379	-0.480872	-1.031638	-0.816506
1_506_1	1.146817	1.022927	-1.062433	0.363662	-0.951179
1_507_1	-1.446949	-1.724674	1.621180	1.280981	1.225919
1_508_1	1.714877	-0.121617	-0.170291	-0.777612	-0.725106
1_509_1	1.397375	0.654101	-0.964962	-1.471947	-1.065274
1_510_1	0.952849	0.495307	0.277016	-0.989431	-1.077700
1_511_1	0.225221	-0.883026	-0.404435	-0.666222	-0.284170
1_512_1	1.490252	0.440923	-0.821480	-1.729942	-0.775440
1_513_1	-2.160762	-1.587874	1.689084	1.264597	1.420136
1_514_1	0.532866	-0.595493	-0.317312	-1.330654	-0.703968
1_515_1	-0.000400	-0.637303	-1.522211	-1.657440	-1.219264
1_516_1	1.249363	1.230589	-2.287461	-1.328651	-0.554849
1_517_1	1.394876	0.596303	-0.654383	-1.286072	-1.435167
1_518_1	-1.174412	-1.123955	0.981212	1.503256	1.238042
1_519_1	1.428357	0.854632	-0.626511	-1.308775	-1.347838
1_520_1	0.453182	1.265058	-0.352803	-1.051160	-1.917477
1_521_1	-1.298293	-2.069054	1.880895	1.176780	1.290504
1_522_1	0.932079	-0.477430	-2.065315	-0.879486	-0.865455
1_523_1	1.420764	0.500722	-0.081713	-1.377598	-1.048195
1_524_1	-0.135573	-0.548900	-1.763854	-0.269191	-0.934000
1_525_1	-1.977485	-0.511111	0.795654	0.854641	0.783106
1_526_1	1.411408	1.205323	-1.168816	-1.089864	-0.945195
1_527_1	0.699844	1.095335	-0.425567	-1.234276	-1.510720
1_528_1	0.445141	-0.984768	-0.526103	-1.340377	-0.966187
1_529_1	1.339862	0.975825	-1.079705	-1.341582	-0.963909
1_530_1	-0.840063	-1.022035	0.994753	1.515776	1.485837
1_531_1	1.558096	0.949315	-0.016701	-0.659178	-1.331053
1_532_1	0.773780	-0.905159	-1.475202	-1.339116	-0.792971
1_533_1	1.254863	1.170824	-0.573007	-0.698591	-0.446021
1_534_1	0.923504	1.593858	0.126869	-0.457094	-0.348168
1_535_1	1.227872	1.177879	-0.042941	-0.896415	-1.853677
1_536_1	0.298246	-0.147074	-0.061877	-0.926743	-0.210221
1_537_1	1.668300	1.209321	-0.559466	-0.850430	-1.837243
1_538_1	0.128972	-0.757283	-0.383212	-1.484194	-0.878320
1_539_1	1.635237	0.969664	-0.886026	-1.410896	-1.923788
1_540_1	0.337912	-0.717091	-0.329655	-0.911569	-1.138174
1_541_1	-0.764404	-0.986126	1.178741	1.426933	1.531604
1_542_1	-1.300189	-1.600727	0.291088	0.730559	0.924235
1_543_1	1.109853	0.983886	0.151681	-0.549526	-1.062780
1_544_1	1.188109	-0.602026	0.189181	-1.038056	-0.227622
1_545_1	0.674762	0.670766	0.786007	1.729899	0.802967
1_546_1	1.406120	1.231422	-0.715831	-1.953580	-1.275737
1_547_1	-1.495014	-2.354510	1.047071	1.494217	1.061186
1_548_1	0.005625	-0.443793	-0.854988	-1.255228	-0.196035
1_549_1	-1.926019	-0.608932	1.783059	1.393013	1.187014
1_550_1	-0.893865	-1.574428	1.078507	0.165183	1.031758
1_551_1	-0.341159	-0.352942	-1.322236	-0.905307	-1.201740
1_552_1	-1.450308	-1.431785	1.373506	0.806131	1.374809
1_553_1	-0.300396	-0.782155	-0.606410	-1.135598	-0.626230
1_554_1	-0.724088	-1.855915	-0.207447	1.150021	1.029979
1_555_1	1.030838	0.165043	-0.764596	-0.490517	-0.899122
1_556_1	-0.108191	-0.348089	-0.744067	-1.111154	-0.869574
1_557_1	-0.568828	-1.065712	-0.262373	-1.016220	0.501718
1_558_1	1.156250	0.989288	-0.810948	-2.322750	-1.956293
1_559_1	-0.205049	-1.024048	-0.811832	-1.027625	-0.607351
1_560_1	-0.475092	-0.124473	-0.542956	-0.934905	-1.399362
1_561_1	-0.415554	-0.507434	-1.715251	-0.632004	-0.817311
1_562_1	0.538527	0.763242	0.319406	-1.518505	-1.104881
1_563_1	-0.751106	-1.592755	1.487548	0.847987	1.422756
1_564_1	-1.502674	-1.303706	1.004724	0.962173	1.705228
1_565_1	-0.996711	-1.244427	1.575436	1.244454	1.125267
1_566_1	0.825954	0.470113	-0.074911	-0.963802	-1.721390
1_567_1	1.168450	1.275138	-0.977465	-0.406591	-0.877420
1_568_1	0.093984	-0.585552	0.667232	-1.394380	-0.686200
1_569_1	-1.885272	-0.758110	1.335708	1.188036	1.485950
1_570_1	-0.027940	-0.744879	-0.642987	-1.378055	-0.730441
1_571_1	1.153273	1.367023	-0.405112	-1.578628	-1.209705
1_572_1	1.218165	1.253805	-1.187996	-0.387705	-1.503442
1_573_1	-1.139844	-1.622590	1.151925	1.166212	0.803101
1_574_1	-0.008409	-1.125230	-0.572189	-1.078698	-1.214276
1_575_1	1.582227	1.356651	-0.492711	-1.162071	-1.421464
1_576_1	0.698575	-0.634290	0.089450	-0.992325	-1.080391
1_577_1	1.467321	0.842910	-0.776701	-0.109901	-1.463745
1_578_1	0.471225	1.740688	0.428945	-0.759351	-0.367112
1_579_1	1.155916	-0.397332	-0.700202	-1.119227	-0.595602
1_580_1	1.684239	0.468950	-1.264603	-0.857207	-1.775496
1_581_1	-1.758169	-1.322218	1.627121	1.427558	1.543252
1_582_1	-2.187766	-0.123235	-0.055917	1.604289	0.776421
1_583_1	1.264716	0.510236	-1.910912	-0.368753	-1.718093
1_584_1	-0.335301	-0.226074	1.285399	0.683149	0.929112
1_585_1	1.064446	0.378923	-0.823361	-0.355317	-0.689388
1_586_1	0.652292	0.484790	-0.410847	-1.158363	-0.993429
1_587_1	-0.203909	-0.953471	0.652169	1.722624	0.959408
1_588_1	0.929846	0.016907	1.022890	-0.866192	-0.269747
1_589_1	0.727394	0.832135	-1.384361	-0.574242	-1.190913
1_590_1	1.610888	0.529849	0.221904	-0.409131	-1.551539
1_591_1	-0.700177	-0.690958	-0.392955	-1.916203	-0.783853
1_592_1	-0.368880	-0.725383	-0.522426	-1.548891	-0.802003
1_593_1	-0.256838	-0.343897	-1.794512	-1.202991	-0.820327
1_594_1	-0.895922	-0.890276	1.446737	1.066526	1.446915
1_595_1	1.911041	0.774045	-1.173207	-0.211074	-0.778090
1_596_1	0.375388	-0.507786	-0.277045	-0.943186	-0.738148
1_597_1	-0.469430	-1.122731	0.221839	-1.215568	0.147405
1_598_1	1.100973	1.146976	-0.255656	-0.622567	-1.280693
1_599_1	0.415104	0.206061	-0.702653	-1.413545	-0.527308
1_600_1	0.041622	-0.523287	-0.342314	-0.665707	-0.833905
1_601_1	1.187292	0.821520	0.147618	-1.427240	-0.292104
1_602_1	1.210785	1.289252	-1.143638	-0.706202	-2.021039
1_603_1	-1.330180	-1.235033	1.340065	1.289694	1.126730
1_604_1	-1.011615	-1.268942	1.119573	1.194138	1.451879
1_605_1	-1.556547	-1.720402	1.175309	1.491176	1.206741
1_606_1	0.939009	-0.645621	-0.497440	-2.079468	-0.334927
1_607_1	0.451078	-0.141998	-1.235702	0.345655	-0.524065
1_608_1	1.380195	0.896698	0.132495	-0.313923	-0.788422
1_609_1	-1.611751	-1.979890	1.757349	0.780124	1.432916
1_610_1	-1.209925	-1.095206	0.870473	1.058838	1.207008
1_611_1	-1.174070	-1.243331	1.174000	1.352018	1.225864
1_612_1	0.902730	0.154886	-0.483941	0.391946	-0.523941
1_613_1	-0.499493	-0.451201	-1.059786	-1.468417	-1.317900
1_614_1	1.418145	0.961545	-1.548306	-0.873877	-1.920384
1_615_1	1.015918	0.789844	-0.234316	-1.010296	-0.224485
1_616_1	-0.212298	-1.011637	1.796197	0.979996	1.291791
1_617_1	0.961461	0.754816	-0.993482	-1.488111	-0.841658
1_618_1	0.883661	-0.511017	-0.834294	-1.489652	-0.745953
1_619_1	0.091190	-0.485606	-0.142464	-1.559521	-0.468622
1_620_1	1.318943	0.288988	-0.530556	-0.801830	-0.911568
1_621_1	-1.795684	-1.074613	1.216291	1.137004	1.154701
1_622_1	1.098114	1.414847	-1.116959	-0.525057	-1.914752
1_623_1	1.082811	0.930292	-1.708592	-0.995315	-1.728059
1_624_1	-0.212162	-0.460305	-2.956925	-0.060618	-0.563865
1_625_1	1.269672	0.844034	-1.424427	-1.003610	-1.290945
1_626_1	1.759500	1.370206	-0.017315	-1.143823	-1.428344
1_627_1	1.250003	0.952397	0.587767	-0.807173	-0.882400
1_628_1	0.378780	-0.820549	-0.485281	-1.381663	-0.356412
1_629_1	-2.074528	-1.659973	1.366178	1.301903	1.092830
1_630_1	0.535207	0.757233	-0.205613	-0.600592	-0.896870
1_631_1	1.821580	0.963338	-0.419844	-1.369392	-1.821998
1_632_1	1.162640	0.828926	0.496162	-1.420703	-0.970041
1_633_1	1.463894	0.757319	-0.551522	-0.318162	-1.069506
1_634_1	-0.042201	-0.509361	-0.895721	-1.150376	-0.580812
1_635_1	0.617214	-0.288468	-0.549494	0.038851	-0.315385
1_636_1	1.248496	0.788918	0.094397	-1.070647	-0.454957
1_637_1	-1.130740	-1.952245	1.192114	1.303192	1.459184
1_638_1	0.623716	0.504851	-0.514638	-1.005335	-1.067333
1_639_1	1.012470	-0.025173	-1.088369	-1.073583	-1.079170
1_640_1	1.001219	0.682143	-0.519989	-0.920480	-1.595160
1_641_1	1.474236	1.535368	-1.463566	-1.511582	-1.426666
1_642_1	1.128303	0.766638	-0.861571	-1.392210	-1.845969
1_643_1	-0.902063	0.377988	1.650458	1.278013	1.599966
1_644_1	1.294148	1.458333	-0.733658	-1.183476	-1.591368
1_645_1	-1.286414	-1.295107	0.884023	0.877405	1.158024
1_646_1	1.000401	-0.018784	-1.844345	-0.649496	-1.711921
1_647_1	0.133500	-0.639839	-0.193843	-1.545188	-0.661774
1_648_1	1.008490	-0.517877	-1.718981	-1.474891	-0.399420
1_649_1	0.857953	0.712682	-0.433503	-1.906835	-1.345021
1_650_1	0.693211	0.398779	-1.758588	-1.204408	-1.261583
1_651_1	1.525934	1.027222	-0.893225	-1.177743	-1.595940
1_652_1	-1.008703	-1.781899	1.028958	1.271104	1.179129
1_653_1	0.206701	-0.285908	-1.870397	-2.094310	-0.989861
1_654_1	0.046278	0.650639	-0.184769	-0.777159	-0.961229
1_655_1	1.414673	0.394435	-0.410074	-0.943928	-0.747719
1_656_1	0.961560	0.594063	-0.188688	-0.356241	-1.073451
1_657_1	1.355059	0.897420	-0.809116	-1.401655	-1.508105
1_658_1	-0.167204	-0.601701	-1.826926	-1.018078	-0.923823
1_659_1	-2.017532	-1.228110	0.869453	1.304068	1.331478
1_660_1	-0.047296	-0.797722	-0.094884	-0.764653	-0.574652
1_661_1	-1.478486	-1.211128	1.955212	0.994832	1.380959
1_662_1	1.220024	1.083915	0.017550	-1.052376	-1.335880
1_663_1	-0.510924	-0.674495	-0.561026	-0.752892	-0.864152
1_664_1	-1.362716	-1.502255	0.567657	0.847124	1.360061
1_665_1	0.145838	-0.810731	-0.008978	-1.277225	-0.404066
1_666_1	-0.391641	-0.855818	0.862504	0.536884	1.241972
1_667_1	-2.055284	-1.182054	0.127524	1.284875	0.751918
1_668_1	1.231229	1.225010	-1.180501	-1.587682	-1.702879
1_669_1	-0.795173	-1.565159	1.375946	1.229786	1.060994
1_670_1	1.111866	0.666350	-0.796950	-1.200065	-1.614394
1_671_1	0.836391	0.096936	-0.770901	-1.711136	-0.781994
1_672_1	1.111095	-0.823239	-0.009636	-1.012146	-0.367004
1_673_1	-1.109704	0.281272	1.783770	1.460819	1.236342
1_674_1	0.181110	-0.601851	-0.331442	-1.447098	-1.208642
1_675_1	1.548483	-0.411907	-0.116094	-1.296362	-1.204738
1_676_1	0.652042	-1.107834	-0.648104	-1.175286	-0.695197
1_677_1	-0.837489	-1.983095	-0.242965	1.356298	0.722906
1_678_1	0.463645	1.182623	-0.916946	-1.389194	-1.668340
1_679_1	0.910282	-0.093881	0.228614	-1.108812	-0.347711
1_680_1	1.393372	0.926829	-0.398115	-1.061661	-0.355887
1_681_1	-1.803964	-1.000221	0.721543	1.079705	1.387903
1_682_1	-0.161360	-0.433755	-0.049014	-0.705731	-0.887702
1_683_1	-1.412610	-1.007659	-0.002892	1.209739	0.944788
1_684_1	-1.251248	-1.228079	1.648359	0.838698	1.364075
1_685_1	1.613339	0.898057	-0.256597	-2.034217	-1.608815
1_686_1	1.190686	1.191118	-0.504750	-0.995813	-1.623957
1_687_1	0.898856	1.145018	-0.074519	-1.234103	-1.661132
1_688_1	1.320468	1.267573	-1.170972	-0.816651	-1.503297
1_689_1	-0.385936	-0.665191	-0.816293	-0.926269	-0.616304
1_690_1	-1.246375	-1.657992	1.278443	1.231019	1.147527
1_691_1	1.503704	1.513033	-0.895453	-1.493602	-1.346024
1_692_1	0.032849	-0.013808	-0.957382	-1.085385	-0.558262
1_693_1	-0.130391	-0.163311	0.374570	-0.647433	-0.683715
1_694_1	-0.891152	-1.096815	1.333118	1.499613	1.194474
1_695_1	1.244076	0.597124	-0.598180	-1.825479	-0.964827
1_696_1	-1.352377	-1.707493	1.406493	1.619672	1.146490
1_697_1	-1.346347	-0.604578	0.864174	1.490830	1.701925
1_698_1	1.383278	0.564883	0.160336	-0.765320	-0.430021
1_699_1	1.042437	0.852635	-0.496343	-1.443252	-1.459956
1_700_1	-0.106390	-0.465777	-2.302487	-0.510088	-0.881825
1_701_1	0.652916	-0.664475	-0.981584	-1.297516	-1.323625
1_702_1	0.299862	-0.950588	-1.623957	-1.248450	-0.498660
1_703_1	1.281823	1.120216	0.079292	-1.123538	-0.844426
1_704_1	1.185405	0.508431	-0.502711	-0.994515	-0.361901
1_705_1	-0.133018	-0.634545	0.271810	-1.114798	-0.388260
1_706_1	-2.089323	-1.817264	1.055068	1.246387	1.080285
1_707_1	1.448129	0.791676	-1.870454	-1.583681	-1.475112
1_708_1	0.910931	0.539936	0.052262	-1.722433	-1.237594
1_709_1	-1.121254	-1.523770	1.175637	1.256984	0.922757
1_710_1	1.326763	0.462363	-0.952788	-1.186192	-0.417246
1_711_1	1.010683	0.525074	-0.566624	-1.636044	-0.997188
1_712_1	1.312498	0.077517	-0.035738	-0.777998	-0.188359
1_713_1	-0.111603	-0.307754	-1.223314	-0.783470	-0.314045
1_714_1	0.801101	1.149106	-1.214269	-1.222025	-1.342615
1_715_1	-0.839585	-2.033254	1.035207	0.039470	1.159670
1_716_1	-1.027933	-1.836362	1.285794	1.589815	1.967597
1_717_1	1.183479	-0.462018	-0.892374	-0.422935	-1.079314
1_718_1	-1.108854	-2.012243	1.056005	1.137126	1.343485
1_719_1	1.365471	1.035805	0.580556	-1.019441	-1.415695
1_720_1	1.218608	1.252917	-0.632548	-0.159410	-1.807820
1_721_1	-0.676861	-0.662529	2.015766	1.268369	1.494418
1_722_1	1.338754	0.905014	-0.592222	-1.051096	-1.617486
1_723_1	-1.375127	-1.638364	1.109566	1.423497	0.949626
1_724_1	1.240927	0.328477	-0.232114	-0.996524	-1.224672
1_725_1	1.148322	0.495656	-2.230342	-0.739965	-0.800294
1_726_1	-0.387456	-0.577083	-1.102181	-1.538591	-1.073312
1_727_1	-1.408453	-1.668663	1.480631	1.338010	1.584364
1_728_1	0.503978	0.039721	0.021641	-0.375993	-1.419286
1_729_1	-1.902236	-1.345819	1.743170	1.148606	1.348603
1_730_1	-0.808809	-1.222842	1.128277	1.203702	1.274762
1_731_1	1.205588	0.686202	-0.680619	-0.073433	-0.575981
1_732_1	1.135684	0.370367	-1.272199	-1.210065	-0.819288
1_733_1	1.426412	1.006956	0.577065	-0.533769	-0.533988
1_734_1	-1.361621	-1.524208	1.126156	1.119702	1.242876
1_735_1	-0.367364	-0.296739	-2.607925	-0.641950	-0.750109
1_736_1	0.014991	-0.732896	-2.149207	-0.679960	-0.535736
1_737_1	-0.442406	-0.564069	-0.890567	-0.678779	-0.838998
1_738_1	-1.629200	-1.536870	1.118523	1.465610	1.253503
1_739_1	-0.716770	-0.884010	0.909752	0.992474	1.345248
1_740_1	1.270903	0.738225	-0.395253	-0.498862	-1.723573
1_741_1	1.279913	0.642585	-1.247639	-1.214141	-1.205063
1_742_1	-1.668149	-1.457338	0.670802	1.312679	0.866573
1_743_1	1.480243	1.306864	-1.270107	-1.069269	-0.826066
1_744_1	1.394182	1.174748	-0.885729	-1.365368	-1.270194
1_745_1	1.329419	1.056838	-0.174575	-1.564702	-0.977540
1_746_1	1.582871	0.761796	-1.572019	-0.892243	-1.001176
1_747_1	0.466835	-0.547321	-1.014745	-1.167904	-0.989550
1_748_1	-0.024057	-1.045904	-1.083656	-1.451188	-0.784194
1_749_1	1.713793	0.627946	-0.963549	-1.568627	-0.733949
1_750_1	0.885092	0.490288	0.485475	-1.488555	-1.149060
1_751_1	1.237713	1.007082	-1.404762	-1.105675	-1.302653
1_752_1	0.592127	-0.687949	-0.994991	-1.489582	-0.587081
1_753_1	0.761378	0.746492	-2.137162	-1.000073	-1.355225
1_754_1	-1.401083	-1.720381	1.111894	1.076030	1.237063
1_755_1	0.933961	0.816200	-1.160929	-0.689439	-1.505871
1_756_1	0.158130	-0.693065	-0.904056	-0.488223	-1.364463
1_757_1	-0.828656	-1.096657	0.581614	0.852302	1.035262
1_758_1	1.058146	0.329635	-0.930745	-0.952998	-0.909449
1_759_1	1.481088	0.572851	-0.584255	-2.062004	-2.122148
1_760_1	-1.348723	-1.640902	1.105671	1.298731	1.365914
1_761_1	0.239684	-0.813977	-0.323846	-1.390610	-1.076161
1_762_1	-1.768160	-1.576007	0.763959	1.182791	1.531752
1_763_1	1.083610	0.402296	0.463947	-0.342870	-0.300299
1_764_1	-1.048245	-1.091676	1.779197	1.314180	1.417661
1_765_1	0.199888	-0.856280	-1.364251	-1.684828	-1.022513
1_766_1	-0.967111	-1.896023	1.086016	0.934524	1.239450
1_767_1	0.302475	1.363358	-0.572270	-1.671277	-1.559328
1_768_1	-0.309207	0.150889	0.644770	1.142423	1.731704
1_769_1	0.128597	-0.501608	-0.089465	-0.588824	-1.007066
1_770_1	-2.369876	-1.193990	0.783736	1.251274	1.308610
1_771_1	-2.260513	-1.032329	1.090957	1.676698	1.268125
1_772_1	1.076702	0.646302	-0.584194	-1.242276	-0.866188
1_773_1	1.616604	1.139066	-0.317953	-1.547924	0.031189
1_774_1	1.280351	0.854205	-0.149941	-0.533138	-1.025663
1_775_1	-1.437749	-1.622035	0.817015	1.248390	1.539272
1_776_1	0.694826	0.881459	-0.297699	-1.331990	-1.088194
1_777_1	-0.651376	-1.719389	0.847001	1.308941	1.392191
1_778_1	-1.031672	-1.183170	1.899547	1.347776	1.386629
1_779_1	-1.147533	-1.880508	0.636983	1.391751	1.273352
1_780_1	0.764698	-0.542943	-0.345738	-1.703096	-0.571236
1_781_1	1.250267	0.703520	0.098680	-1.111276	-1.193235
1_782_1	-1.115827	1.706742	-0.812098	-0.548298	-0.223149
1_783_1	-1.070332	-0.715502	1.348909	1.094677	1.463671
1_784_1	0.207687	-0.937313	-0.849599	-2.007008	-0.930985
1_785_1	0.291958	-1.549129	0.849398	1.328352	1.661347
1_786_1	-1.787694	-1.036461	0.774596	1.534419	0.885016
1_787_1	-1.658942	-0.699195	0.972137	1.378251	1.044940
1_788_1	-1.114065	-1.677733	0.868764	1.241012	1.118577
1_789_1	-1.599991	-0.369368	0.862286	0.534183	0.943032
1_790_1	-0.367104	-0.375385	1.027230	1.190807	1.820454
1_791_1	0.940614	0.363944	-1.391436	-1.415136	-0.490048
1_792_1	1.203915	0.839098	-0.743076	-0.778379	-1.563581
1_793_1	-0.129089	-1.120868	-1.788259	-1.159999	-1.057693
1_794_1	0.586409	1.148288	0.207742	-0.520272	-1.496997
1_795_1	1.516981	0.571414	-0.633641	-0.817843	-1.134881
1_796_1	0.108491	-1.066929	0.629413	1.614281	1.382938
1_797_1	-1.646640	-1.582748	1.223749	0.802093	1.357573
1_798_1	-1.281506	-1.447113	0.896718	1.022344	1.455520
1_799_1	0.072067	-0.812307	-1.066052	-0.317976	-1.172283
1_800_1	-0.196627	-0.642726	-0.758004	-1.785453	-0.679927
1_801_1	1.456131	0.973685	-1.117191	-0.766627	-1.647719
1_802_1	1.578961	1.415880	1.385417	-1.636348	-0.662955
1_803_1	1.108394	1.181551	-0.790171	0.009576	-0.977183
1_804_1	1.449142	1.120308	-0.613647	-0.932975	-1.783018
1_805_1	0.304767	0.980267	-0.074767	-0.883833	-1.195443
1_806_1	-1.332712	-2.192695	1.420106	1.217170	1.390547
